# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_10> 
0.4 -0.021114 
0.40125 -0.0183261 
0.4025 -0.0153702 
0.40375 -0.0122558 
0.405 -0.00899357 
0.40625 -0.00559554 
0.4075 -0.002075 
0.40875 0.00155345 
0.41 0.00527396 
0.41125 0.00906935 
0.4125 0.0129212 
0.41375 0.0168097 
0.415 0.0207141 
0.41625 0.0246121 
0.4175 0.0284804 
0.41875 0.0322947 
0.42 0.0360293 
0.42125 0.0396579 
0.4225 0.0431531 
0.42375 0.0464867 
0.425 0.0496298 
0.42625 0.0525531 
0.4275 0.0552266 
0.42875 0.05762 
0.43 0.0597032 
0.43125 0.0614458 
0.4325 0.0628178 
0.43375 0.0637896 
0.435 0.0643324 
0.43625 0.0644184 
0.4375 0.0640207 
0.43875 0.0631145 
0.44 0.0616763 
0.44125 0.0596851 
0.4425 0.0571226 
0.44375 0.0539733 
0.445 0.0502251 
0.44625 0.0458699 
0.4475 0.040904 
0.44875 0.0353283 
0.45 0.0291496 
0.45125 0.0223804 
0.4525 0.01504 
0.45375 0.00715502 
0.455 -0.0012399 
0.45625 -0.0101013 
0.4575 -0.0193762 
0.45875 -0.0290012 
0.46 -0.0389016 
0.46125 -0.0489905 
0.4625 -0.0591677 
0.46375 -0.0693191 
0.465 -0.0793149 
0.46625 -0.0890092 
0.4675 -0.0982382 
0.46875 -0.106819 
0.47 -0.11455 
0.47125 -0.121206 
0.4725 -0.12654 
0.47375 -0.13028 
0.475 -0.132128 
0.47625 -0.131758 
0.4775 -0.128815 
0.47875 -0.122913 
0.48 -0.113631 
0.48125 -0.100515 
0.4825 -0.0830717 
0.48375 -0.0607704 
0.485 -0.0330374 
0.48625 0.000744502 
0.4875 0.0412391 
0.48875 0.0891591 
0.49 0.145269 
0.49125 0.210387 
0.4925 0.285389 
0.49375 0.371211 
0.495 0.468853 
0.49625 0.57938 
0.4975 0.703928 
0.49875 0.843706 
0.5 1 


0.5 1 
0.50125 0.843706 
0.5025 0.703928 
0.50375 0.57938 
0.505 0.468853 
0.50625 0.371211 
0.5075 0.285389 
0.50875 0.210387 
0.51 0.145269 
0.51125 0.0891591 
0.5125 0.0412391 
0.51375 0.000744502 
0.515 -0.0330374 
0.51625 -0.0607704 
0.5175 -0.0830717 
0.51875 -0.100515 
0.52 -0.113631 
0.52125 -0.122913 
0.5225 -0.128815 
0.52375 -0.131758 
0.525 -0.132128 
0.52625 -0.13028 
0.5275 -0.12654 
0.52875 -0.121206 
0.53 -0.11455 
0.53125 -0.106819 
0.5325 -0.0982382 
0.53375 -0.0890092 
0.535 -0.0793149 
0.53625 -0.0693191 
0.5375 -0.0591677 
0.53875 -0.0489905 
0.54 -0.0389016 
0.54125 -0.0290012 
0.5425 -0.0193762 
0.54375 -0.0101013 
0.545 -0.0012399 
0.54625 0.00715502 
0.5475 0.01504 
0.54875 0.0223804 
0.55 0.0291496 
0.55125 0.0353283 
0.5525 0.040904 
0.55375 0.0458699 
0.555 0.0502251 
0.55625 0.0539733 
0.5575 0.0571226 
0.55875 0.0596851 
0.56 0.0616763 
0.56125 0.0631145 
0.5625 0.0640207 
0.56375 0.0644184 
0.565 0.0643324 
0.56625 0.0637896 
0.5675 0.0628178 
0.56875 0.0614458 
0.57 0.0597032 
0.57125 0.05762 
0.5725 0.0552266 
0.57375 0.0525531 
0.575 0.0496298 
0.57625 0.0464867 
0.5775 0.0431531 
0.57875 0.0396579 
0.58 0.0360293 
0.58125 0.0322947 
0.5825 0.0284804 
0.58375 0.0246121 
0.585 0.0207141 
0.58625 0.0168097 
0.5875 0.0129212 
0.58875 0.00906935 
0.59 0.00527396 
0.59125 0.00155345 
0.5925 -0.002075 
0.59375 -0.00559554 
0.595 -0.00899357 
0.59625 -0.0122558 
0.5975 -0.0153702 
0.59875 -0.0183261 
0.6 -0.021114 
0.60125 -0.0237255 
0.6025 -0.0261538 
0.60375 -0.0283927 
0.605 -0.0304377 
0.60625 -0.0322851 
0.6075 -0.0339322 
0.60875 -0.0353777 
0.61 -0.0366208 
0.61125 -0.0376619 
0.6125 -0.0385024 
0.61375 -0.0391444 
0.615 -0.0395906 
0.61625 -0.039845 
0.6175 -0.0399117 
0.61875 -0.0397959 
0.62 -0.0395031 
0.62125 -0.0390396 
0.6225 -0.0384121 
0.62375 -0.0376277 
0.625 -0.036694 
0.62625 -0.0356191 
0.6275 -0.0344111 
0.62875 -0.0330786 
0.63 -0.0316305 
0.63125 -0.0300756 
0.6325 -0.0284231 
0.63375 -0.0266823 
0.635 -0.0248625 
0.63625 -0.0229729 
0.6375 -0.021023 
0.63875 -0.0190221 
0.64 -0.0169793 
0.64125 -0.0149039 
0.6425 -0.0128047 
0.64375 -0.0106907 
0.645 -0.0085704 
0.64625 -0.00645233 
0.6475 -0.00434466 
0.64875 -0.00225532 
0.65 -0.000191967 
0.65125 0.00183803 
0.6525 0.00382763 
0.65375 0.00577012 
0.655 0.00765911 
0.65625 0.00948859 
0.6575 0.0112529 
0.65875 0.0129467 
0.66 0.0145653 
0.66125 0.0161039 
0.6625 0.0175585 
0.66375 0.0189255 
0.665 0.0202014 
0.66625 0.0213833 
0.6675 0.0224687 
0.66875 0.0234555 
0.67 0.0243419 
0.67125 0.0251265 
0.6725 0.0258084 
0.67375 0.026387 
0.675 0.026862 
0.67625 0.0272336 
0.6775 0.0275023 
0.67875 0.0276688 
0.68 0.0277343 
0.68125 0.0277004 
0.6825 0.0275687 
0.68375 0.0273414 
0.685 0.0270208 
0.68625 0.0266095 
0.6875 0.0261105 
0.68875 0.0255268 
0.69 0.0248617 
0.69125 0.0241189 
0.6925 0.0233021 
0.69375 0.0224152 
0.695 0.0214622 
0.69625 0.0204475 
0.6975 0.0193753 
0.69875 0.0182501 
0.7 0.0170766 
0.70125 0.0158593 
0.7025 0.014603 
0.70375 0.0133124 
0.705 0.0119924 
0.70625 0.0106477 
0.7075 0.00928318 
0.70875 0.00790367 
0.71 0.00651394 
0.71125 0.00511873 
0.7125 0.00372274 
0.71375 0.00233057 
0.715 0.000946792 
0.71625 -0.000424162 
0.7175 -0.00177794 
0.71875 -0.00311032 
0.72 -0.00441719 
0.72125 -0.00569459 
0.7225 -0.00693871 
0.72375 -0.00814589 
0.725 -0.00931264 
0.72625 -0.0104356 
0.7275 -0.0115117 
0.72875 -0.012538 
0.73 -0.0135116 
0.73125 -0.0144302 
0.7325 -0.0152912 
0.73375 -0.0160926 
0.735 -0.0168324 
0.73625 -0.017509 
0.7375 -0.0181208 
0.73875 -0.0186666 
0.74 -0.0191453 
0.74125 -0.0195561 
0.7425 -0.0198984 
0.74375 -0.0201719 
0.745 -0.0203763 
0.74625 -0.0205117 
0.7475 -0.0205784 
0.74875 -0.0205769 
0.75 -0.0205078 
0.75125 -0.0203721 
0.7525 -0.0201709 
0.75375 -0.0199054 
0.755 -0.0195772 
0.75625 -0.0191879 
0.7575 -0.0187393 
0.75875 -0.0182335 
0.76 -0.0176726 
0.76125 -0.0170589 
0.7625 -0.016395 
0.76375 -0.0156834 
0.765 -0.0149269 
0.76625 -0.0141282 
0.7675 -0.0132905 
0.76875 -0.0124167 
0.77 -0.0115099 
0.77125 -0.0105735 
0.7725 -0.0096107 
0.77375 -0.00862488 
0.775 -0.00761943 
0.77625 -0.0065978 
0.7775 -0.00556347 
0.77875 -0.00451992 
0.78 -0.00347065 
0.78125 -0.00241914 
0.7825 -0.00136886 
0.78375 -0.00032326 
0.785 0.000714246 
0.78625 0.0017403 
0.7875 0.00275159 
0.78875 0.00374487 
0.79 0.00471699 
0.79125 0.00566486 
0.7925 0.0065855 
0.79375 0.00747603 
0.795 0.00833367 
0.79625 0.00915578 
0.7975 0.00993983 
0.79875 0.0106834 
0.8 0.0113844 
0.80125 0.0120405 
0.8025 0.01265 
0.80375 0.0132109 
0.805 0.0137217 
0.80625 0.014181 
0.8075 0.0145875 
0.80875 0.0149401 
0.81 0.0152378 
0.81125 0.0154801 
0.8125 0.0156663 
0.81375 0.0157961 
0.815 0.0158694 
0.81625 0.0158861 
0.8175 0.0158466 
0.81875 0.0157512 
0.82 0.0156006 
0.82125 0.0153955 
0.8225 0.0151369 
0.82375 0.014826 
0.825 0.0144642 
0.82625 0.0140528 
0.8275 0.0135937 
0.82875 0.0130887 
0.83 0.0125398 
0.83125 0.011949 
0.8325 0.0113188 
0.83375 0.0106516 
0.835 0.00994993 
0.83625 0.0092165 
0.8375 0.00845411 
0.83875 0.00766569 
0.84 0.00685424 
0.84125 0.00602285 
0.8425 0.00517469 
0.84375 0.00431299 
0.845 0.00344105 
0.84625 0.00256218 
0.8475 0.00167975 
0.84875 0.000797139 
0.85 -8.22716e-05 
0.85125 -0.000955098 
0.8525 -0.00181798 
0.85375 -0.00266757 
0.855 -0.00350058 
0.85625 -0.00431378 
0.8575 -0.00510397 
0.85875 -0.00586808 
0.86 -0.00660307 
0.86125 -0.00730607 
0.8625 -0.00797426 
0.86375 -0.00860498 
0.865 -0.0091957 
0.86625 -0.00974405 
0.8675 -0.0102478 
0.86875 -0.0107049 
0.87 -0.0111134 
0.87125 -0.0114717 
0.8725 -0.0117783 
0.87375 -0.0120319 
0.875 -0.0122313 
0.87625 -0.0123759 
0.8775 -0.0124648 
0.87875 -0.0124978 
0.88 -0.0124747 
0.88125 -0.0123954 
0.8825 -0.0122605 
0.88375 -0.0120703 
0.885 -0.0118258 
0.88625 -0.0115279 
0.8875 -0.0111781 
0.88875 -0.0107779 
0.89 -0.0103289 
0.89125 -0.00983341 
0.8925 -0.00929355 
0.89375 -0.00871185 
0.895 -0.00809104 
0.89625 -0.00743406 
0.8975 -0.00674405 
0.89875 -0.00602435 
0.9 -0.00527849 
0.90125 -0.00451017 
0.9025 -0.00372322 
0.90375 -0.00292166 
0.905 -0.0021096 
0.90625 -0.00129128 
0.9075 -0.000471013 
0.90875 0.000346795 
0.91 0.0011577 
0.91125 0.00195722 
0.9125 0.00274086 
0.91375 0.00350415 
0.915 0.00424265 
0.91625 0.00495198 
0.9175 0.00562787 
0.91875 0.00626613 
0.92 0.00686272 
0.92125 0.00741379 
0.9225 0.00791565 
0.92375 0.00836486 
0.925 0.00875821 
0.92625 0.00909276 
0.9275 0.00936591 
0.92875 0.00957534 
0.93 0.00971913 
0.93125 0.00979571 
0.9325 0.00980393 
0.93375 0.00974308 
0.935 0.00961289 
0.93625 0.00941357 
0.9375 0.00914582 
0.93875 0.00881085 
0.94 0.0084104 
0.94125 0.00794675 
0.9425 0.00742272 
0.94375 0.00684169 
0.945 0.0062076 
0.94625 0.00552495 
0.9475 0.00479879 
0.94875 0.00403471 
0.95 0.00323884 
0.95125 0.00241783 
0.9525 0.00157879 
0.95375 0.000729299 
0.955 -0.000122628 
0.95625 -0.00096862 
0.9575 -0.00179998 
0.95875 -0.00260774 
0.96 -0.00338275 
0.96125 -0.00411573 
0.9625 -0.00479738 
0.96375 -0.00541847 
0.965 -0.00596994 
0.96625 -0.00644302 
0.9675 -0.00682939 
0.96875 -0.0071213 
0.97 -0.00731172 
0.97125 -0.00739455 
0.9725 -0.00736477 
0.97375 -0.00721868 
0.975 -0.0069541 
0.97625 -0.00657062 
0.9775 -0.00606983 
0.97875 -0.00545566 
0.98 -0.00473462 
0.98125 -0.00391616 
0.9825 -0.00301296 
0.98375 -0.00204138 
0.985 -0.00102178 
0.98625 2.10527e-05 
0.9875 0.00105741 
0.98875 0.00205226 
0.99 0.00296467 
0.99125 0.00374735 
0.9925 0.00434602 
0.99375 0.00469888 
0.995 0.00473589 
0.99625 0.00437819 
0.9975 0.00353733 
0.99875 0.00211455 
1 0 


