# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:32
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_11> 
0.49 -0.0353232 
0.49125 -0.0439506 
0.4925 -0.0501869 
0.49375 -0.0534376 
0.495 -0.0530522 
0.49625 -0.048321 
0.4975 -0.0384721 
0.49875 -0.0226676 
0.5 2.68125e-17 


0.5 2.68125e-17 
0.50125 0.00784602 
0.5025 0.0133165 
0.50375 0.0167256 
0.505 0.0183632 
0.50625 0.0184966 
0.5075 0.0173714 
0.50875 0.0152128 
0.51 0.0122266 
0.51125 0.00860014 
0.5125 0.00450371 
0.51375 9.11581e-05 
0.515 -0.004499 
0.51625 -0.00914272 
0.5175 -0.0137295 
0.51875 -0.0181617 
0.52 -0.0223536 
0.52125 -0.0262305 
0.5225 -0.0297284 
0.52375 -0.0327929 
0.525 -0.0353787 
0.52625 -0.0374489 
0.5275 -0.0389745 
0.52875 -0.0399337 
0.53 -0.0403112 
0.53125 -0.0400981 
0.5325 -0.0392909 
0.53375 -0.0378913 
0.535 -0.0359057 
0.53625 -0.0333446 
0.5375 -0.0302225 
0.53875 -0.0265572 
0.54 -0.0223696 
0.54125 -0.0176832 
0.5425 -0.0125239 
0.54375 -0.00691961 
0.545 -0.000900056 
0.54625 0.00550365 
0.5475 0.0122592 
0.54875 0.0193333 
0.55 0.0266921 
0.55125 0.0343009 
0.5525 0.0421252 
0.55375 0.05013 
0.555 0.0582805 
0.55625 0.0665422 
0.5575 0.0748808 
0.55875 0.0832628 
0.56 0.0916551 
0.56125 0.100025 
0.5625 0.108342 
0.56375 0.116576 
0.565 0.124696 
0.56625 0.132675 
0.5675 0.140485 
0.56875 0.148101 
0.57 0.155499 
0.57125 0.162654 
0.5725 0.169546 
0.57375 0.176154 
0.575 0.182459 
0.57625 0.188443 
0.5775 0.19409 
0.57875 0.199387 
0.58 0.204319 
0.58125 0.208875 
0.5825 0.213045 
0.58375 0.21682 
0.585 0.220193 
0.58625 0.223158 
0.5875 0.22571 
0.58875 0.227846 
0.59 0.229565 
0.59125 0.230865 
0.5925 0.231747 
0.59375 0.232214 
0.595 0.232267 
0.59625 0.231912 
0.5975 0.231154 
0.59875 0.229998 
0.6 0.228453 
0.60125 0.226526 
0.6025 0.224226 
0.60375 0.221564 
0.605 0.21855 
0.60625 0.215197 
0.6075 0.211515 
0.60875 0.207518 
0.61 0.20322 
0.61125 0.198634 
0.6125 0.193775 
0.61375 0.188659 
0.615 0.183299 
0.61625 0.177713 
0.6175 0.171916 
0.61875 0.165925 
0.62 0.159755 
0.62125 0.153424 
0.6225 0.146948 
0.62375 0.140344 
0.625 0.13363 
0.62625 0.126821 
0.6275 0.119934 
0.62875 0.112987 
0.63 0.105996 
0.63125 0.0989765 
0.6325 0.0919454 
0.63375 0.0849183 
0.635 0.077911 
0.63625 0.0709386 
0.6375 0.0640161 
0.63875 0.0571581 
0.64 0.0503787 
0.64125 0.0436918 
0.6425 0.0371106 
0.64375 0.0306478 
0.645 0.024316 
0.64625 0.0181267 
0.6475 0.0120914 
0.64875 0.00622081 
0.65 0.000525015 
0.65125 -0.00498636 
0.6525 -0.0103043 
0.65375 -0.0154204 
0.655 -0.020327 
0.65625 -0.0250167 
0.6575 -0.0294831 
0.65875 -0.0337202 
0.66 -0.0377228 
0.66125 -0.0414862 
0.6625 -0.0450063 
0.66375 -0.0482798 
0.665 -0.0513039 
0.66625 -0.0540764 
0.6675 -0.0565958 
0.66875 -0.0588613 
0.67 -0.0608724 
0.67125 -0.0626296 
0.6725 -0.0641337 
0.67375 -0.0653862 
0.675 -0.0663891 
0.67625 -0.067145 
0.6775 -0.067657 
0.67875 -0.0679288 
0.68 -0.0679646 
0.68125 -0.067769 
0.6825 -0.0673472 
0.68375 -0.0667047 
0.685 -0.0658477 
0.68625 -0.0647826 
0.6875 -0.0635162 
0.68875 -0.0620559 
0.69 -0.0604093 
0.69125 -0.0585842 
0.6925 -0.0565891 
0.69375 -0.0544324 
0.695 -0.0521231 
0.69625 -0.0496702 
0.6975 -0.0470831 
0.69875 -0.0443712 
0.7 -0.0415445 
0.70125 -0.0386126 
0.7025 -0.0355857 
0.70375 -0.0324739 
0.705 -0.0292874 
0.70625 -0.0260365 
0.7075 -0.0227315 
0.70875 -0.0193828 
0.71 -0.0160006 
0.71125 -0.0125954 
0.7125 -0.00917739 
0.71375 -0.00575673 
0.715 -0.00234354 
0.71625 0.00105221 
0.7175 0.00442067 
0.71875 0.00775218 
0.72 0.0110372 
0.72125 0.0142665 
0.7225 0.0174309 
0.72375 0.0205217 
0.725 0.0235302 
0.72625 0.0264481 
0.7275 0.0292674 
0.72875 0.0319804 
0.73 0.0345797 
0.73125 0.0370582 
0.7325 0.0394094 
0.73375 0.0416267 
0.735 0.0437043 
0.73625 0.0456367 
0.7375 0.0474187 
0.73875 0.0490454 
0.74 0.0505127 
0.74125 0.0518167 
0.7425 0.0529538 
0.74375 0.0539211 
0.745 0.054716 
0.74625 0.0553364 
0.7475 0.0557807 
0.74875 0.0560478 
0.75 0.0561369 
0.75125 0.0560478 
0.7525 0.0557807 
0.75375 0.0553364 
0.755 0.054716 
0.75625 0.0539211 
0.7575 0.0529538 
0.75875 0.0518167 
0.76 0.0505127 
0.76125 0.0490454 
0.7625 0.0474187 
0.76375 0.0456367 
0.765 0.0437043 
0.76625 0.0416267 
0.7675 0.0394094 
0.76875 0.0370582 
0.77 0.0345797 
0.77125 0.0319804 
0.7725 0.0292674 
0.77375 0.0264481 
0.775 0.0235302 
0.77625 0.0205217 
0.7775 0.0174309 
0.77875 0.0142665 
0.78 0.0110372 
0.78125 0.00775218 
0.7825 0.00442067 
0.78375 0.00105221 
0.785 -0.00234354 
0.78625 -0.00575673 
0.7875 -0.00917739 
0.78875 -0.0125954 
0.79 -0.0160006 
0.79125 -0.0193828 
0.7925 -0.0227315 
0.79375 -0.0260365 
0.795 -0.0292874 
0.79625 -0.0324739 
0.7975 -0.0355857 
0.79875 -0.0386126 
0.8 -0.0415445 
0.80125 -0.0443712 
0.8025 -0.0470831 
0.80375 -0.0496702 
0.805 -0.0521231 
0.80625 -0.0544324 
0.8075 -0.0565891 
0.80875 -0.0585842 
0.81 -0.0604093 
0.81125 -0.0620559 
0.8125 -0.0635162 
0.81375 -0.0647826 
0.815 -0.0658477 
0.81625 -0.0667047 
0.8175 -0.0673472 
0.81875 -0.067769 
0.82 -0.0679646 
0.82125 -0.0679288 
0.8225 -0.067657 
0.82375 -0.067145 
0.825 -0.0663891 
0.82625 -0.0653862 
0.8275 -0.0641337 
0.82875 -0.0626296 
0.83 -0.0608724 
0.83125 -0.0588613 
0.8325 -0.0565958 
0.83375 -0.0540764 
0.835 -0.0513039 
0.83625 -0.0482798 
0.8375 -0.0450063 
0.83875 -0.0414862 
0.84 -0.0377228 
0.84125 -0.0337202 
0.8425 -0.0294831 
0.84375 -0.0250167 
0.845 -0.020327 
0.84625 -0.0154204 
0.8475 -0.0103043 
0.84875 -0.00498636 
0.85 0.000525015 
0.85125 0.00622081 
0.8525 0.0120914 
0.85375 0.0181267 
0.855 0.024316 
0.85625 0.0306478 
0.8575 0.0371106 
0.85875 0.0436918 
0.86 0.0503787 
0.86125 0.0571581 
0.8625 0.0640161 
0.86375 0.0709386 
0.865 0.077911 
0.86625 0.0849183 
0.8675 0.0919454 
0.86875 0.0989765 
0.87 0.105996 
0.87125 0.112987 
0.8725 0.119934 
0.87375 0.126821 
0.875 0.13363 
0.87625 0.140344 
0.8775 0.146948 
0.87875 0.153424 
0.88 0.159755 
0.88125 0.165925 
0.8825 0.171916 
0.88375 0.177713 
0.885 0.183299 
0.88625 0.188659 
0.8875 0.193775 
0.88875 0.198634 
0.89 0.20322 
0.89125 0.207518 
0.8925 0.211515 
0.89375 0.215197 
0.895 0.21855 
0.89625 0.221564 
0.8975 0.224226 
0.89875 0.226526 
0.9 0.228453 
0.90125 0.229998 
0.9025 0.231154 
0.90375 0.231912 
0.905 0.232267 
0.90625 0.232214 
0.9075 0.231747 
0.90875 0.230865 
0.91 0.229565 
0.91125 0.227846 
0.9125 0.22571 
0.91375 0.223158 
0.915 0.220193 
0.91625 0.21682 
0.9175 0.213045 
0.91875 0.208875 
0.92 0.204319 
0.92125 0.199387 
0.9225 0.19409 
0.92375 0.188443 
0.925 0.182459 
0.92625 0.176154 
0.9275 0.169546 
0.92875 0.162654 
0.93 0.155499 
0.93125 0.148101 
0.9325 0.140485 
0.93375 0.132675 
0.935 0.124696 
0.93625 0.116576 
0.9375 0.108342 
0.93875 0.100025 
0.94 0.0916551 
0.94125 0.0832628 
0.9425 0.0748808 
0.94375 0.0665422 
0.945 0.0582805 
0.94625 0.05013 
0.9475 0.0421252 
0.94875 0.0343009 
0.95 0.0266921 
0.95125 0.0193333 
0.9525 0.0122592 
0.95375 0.00550365 
0.955 -0.000900056 
0.95625 -0.00691961 
0.9575 -0.0125239 
0.95875 -0.0176832 
0.96 -0.0223696 
0.96125 -0.0265572 
0.9625 -0.0302225 
0.96375 -0.0333446 
0.965 -0.0359057 
0.96625 -0.0378913 
0.9675 -0.0392909 
0.96875 -0.0400981 
0.97 -0.0403112 
0.97125 -0.0399337 
0.9725 -0.0389745 
0.97375 -0.0374489 
0.975 -0.0353787 
0.97625 -0.0327929 
0.9775 -0.0297284 
0.97875 -0.0262305 
0.98 -0.0223536 
0.98125 -0.0181617 
0.9825 -0.0137295 
0.98375 -0.00914272 
0.985 -0.004499 
0.98625 9.11581e-05 
0.9875 0.00450371 
0.98875 0.00860014 
0.99 0.0122266 
0.99125 0.0152128 
0.9925 0.0173714 
0.99375 0.0184966 
0.995 0.0183632 
0.99625 0.0167256 
0.9975 0.0133165 
0.99875 0.00784602 
1 0 


