# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_11> 
0.265 0.158404 
0.26625 0.170417 
0.2675 0.18215 
0.26875 0.193584 
0.27 0.204701 
0.27125 0.215482 
0.2725 0.225909 
0.27375 0.235965 
0.275 0.245632 
0.27625 0.254896 
0.2775 0.26374 
0.27875 0.27215 
0.28 0.280111 
0.28125 0.28761 
0.2825 0.294634 
0.28375 0.301172 
0.285 0.307212 
0.28625 0.312743 
0.2875 0.317757 
0.28875 0.322244 
0.29 0.326197 
0.29125 0.329608 
0.2925 0.332472 
0.29375 0.334782 
0.295 0.336535 
0.29625 0.337727 
0.2975 0.338356 
0.29875 0.338419 
0.3 0.337917 
0.30125 0.336848 
0.3025 0.335215 
0.30375 0.333019 
0.305 0.330264 
0.30625 0.326953 
0.3075 0.32309 
0.30875 0.318683 
0.31 0.313737 
0.31125 0.308261 
0.3125 0.302262 
0.31375 0.29575 
0.315 0.288735 
0.31625 0.281229 
0.3175 0.273243 
0.31875 0.264791 
0.32 0.255886 
0.32125 0.246542 
0.3225 0.236775 
0.32375 0.2266 
0.325 0.216036 
0.32625 0.205098 
0.3275 0.193806 
0.32875 0.182177 
0.33 0.170233 
0.33125 0.157992 
0.3325 0.145476 
0.33375 0.132706 
0.335 0.119703 
0.33625 0.10649 
0.3375 0.0930899 
0.33875 0.0795254 
0.34 0.0658203 
0.34125 0.0519983 
0.3425 0.0380837 
0.34375 0.024101 
0.345 0.0100748 
0.34625 -0.00396986 
0.3475 -0.018008 
0.34875 -0.0320145 
0.35 -0.0459642 
0.35125 -0.0598316 
0.3525 -0.0735918 
0.35375 -0.0872194 
0.355 -0.100689 
0.35625 -0.113977 
0.3575 -0.127057 
0.35875 -0.139906 
0.36 -0.152498 
0.36125 -0.164811 
0.3625 -0.176821 
0.36375 -0.188504 
0.365 -0.199839 
0.36625 -0.210802 
0.3675 -0.221373 
0.36875 -0.23153 
0.37 -0.241253 
0.37125 -0.250522 
0.3725 -0.259319 
0.37375 -0.267625 
0.375 -0.275422 
0.37625 -0.282696 
0.3775 -0.289428 
0.37875 -0.295606 
0.38 -0.301214 
0.38125 -0.306241 
0.3825 -0.310674 
0.38375 -0.314503 
0.385 -0.317718 
0.38625 -0.320311 
0.3875 -0.322273 
0.38875 -0.323599 
0.39 -0.324284 
0.39125 -0.324324 
0.3925 -0.323717 
0.39375 -0.322461 
0.395 -0.320555 
0.39625 -0.318002 
0.3975 -0.314804 
0.39875 -0.310965 
0.4 -0.30649 
0.40125 -0.301385 
0.4025 -0.295659 
0.40375 -0.289321 
0.405 -0.282381 
0.40625 -0.274851 
0.4075 -0.266745 
0.40875 -0.258077 
0.41 -0.248863 
0.41125 -0.23912 
0.4125 -0.228867 
0.41375 -0.218124 
0.415 -0.206911 
0.41625 -0.195252 
0.4175 -0.183169 
0.41875 -0.170687 
0.42 -0.157832 
0.42125 -0.14463 
0.4225 -0.131111 
0.42375 -0.117302 
0.425 -0.103235 
0.42625 -0.0889385 
0.4275 -0.0744462 
0.42875 -0.0597901 
0.43 -0.0450037 
0.43125 -0.0301213 
0.4325 -0.0151777 
0.43375 -0.000208342 
0.435 0.0147508 
0.43625 0.0296631 
0.4375 0.0444919 
0.43875 0.0591997 
0.44 0.0737493 
0.44125 0.0881028 
0.4425 0.102223 
0.44375 0.116071 
0.445 0.129609 
0.44625 0.142801 
0.4475 0.155609 
0.44875 0.167995 
0.45 0.179923 
0.45125 0.191357 
0.4525 0.202261 
0.45375 0.212599 
0.455 0.222339 
0.45625 0.231447 
0.4575 0.239889 
0.45875 0.247635 
0.46 0.254655 
0.46125 0.260919 
0.4625 0.266399 
0.46375 0.271069 
0.465 0.274904 
0.46625 0.27788 
0.4675 0.279977 
0.46875 0.281172 
0.47 0.281449 
0.47125 0.280789 
0.4725 0.27918 
0.47375 0.276607 
0.475 0.273061 
0.47625 0.268532 
0.4775 0.263014 
0.47875 0.256503 
0.48 0.248996 
0.48125 0.240493 
0.4825 0.230996 
0.48375 0.220509 
0.485 0.20904 
0.48625 0.196597 
0.4875 0.18319 
0.48875 0.168833 
0.49 0.153541 
0.49125 0.137332 
0.4925 0.120224 
0.49375 0.102238 
0.495 0.0833975 
0.49625 0.0637268 
0.4975 0.0432518 
0.49875 0.022 
0.5 2.84495e-16 


0.5 2.84495e-16 
0.50125 -0.022 
0.5025 -0.0432518 
0.50375 -0.0637268 
0.505 -0.0833975 
0.50625 -0.102238 
0.5075 -0.120224 
0.50875 -0.137332 
0.51 -0.153541 
0.51125 -0.168833 
0.5125 -0.18319 
0.51375 -0.196597 
0.515 -0.20904 
0.51625 -0.220509 
0.5175 -0.230996 
0.51875 -0.240493 
0.52 -0.248996 
0.52125 -0.256503 
0.5225 -0.263014 
0.52375 -0.268532 
0.525 -0.273061 
0.52625 -0.276607 
0.5275 -0.27918 
0.52875 -0.280789 
0.53 -0.281449 
0.53125 -0.281172 
0.5325 -0.279977 
0.53375 -0.27788 
0.535 -0.274904 
0.53625 -0.271069 
0.5375 -0.266399 
0.53875 -0.260919 
0.54 -0.254655 
0.54125 -0.247635 
0.5425 -0.239889 
0.54375 -0.231447 
0.545 -0.222339 
0.54625 -0.212599 
0.5475 -0.202261 
0.54875 -0.191357 
0.55 -0.179923 
0.55125 -0.167995 
0.5525 -0.155609 
0.55375 -0.142801 
0.555 -0.129609 
0.55625 -0.116071 
0.5575 -0.102223 
0.55875 -0.0881028 
0.56 -0.0737493 
0.56125 -0.0591997 
0.5625 -0.0444919 
0.56375 -0.0296631 
0.565 -0.0147508 
0.56625 0.000208342 
0.5675 0.0151777 
0.56875 0.0301213 
0.57 0.0450037 
0.57125 0.0597901 
0.5725 0.0744462 
0.57375 0.0889385 
0.575 0.103235 
0.57625 0.117302 
0.5775 0.131111 
0.57875 0.14463 
0.58 0.157832 
0.58125 0.170687 
0.5825 0.183169 
0.58375 0.195252 
0.585 0.206911 
0.58625 0.218124 
0.5875 0.228867 
0.58875 0.23912 
0.59 0.248863 
0.59125 0.258077 
0.5925 0.266745 
0.59375 0.274851 
0.595 0.282381 
0.59625 0.289321 
0.5975 0.295659 
0.59875 0.301385 
0.6 0.30649 
0.60125 0.310965 
0.6025 0.314804 
0.60375 0.318002 
0.605 0.320555 
0.60625 0.322461 
0.6075 0.323717 
0.60875 0.324324 
0.61 0.324284 
0.61125 0.323599 
0.6125 0.322273 
0.61375 0.320311 
0.615 0.317718 
0.61625 0.314503 
0.6175 0.310674 
0.61875 0.306241 
0.62 0.301214 
0.62125 0.295606 
0.6225 0.289428 
0.62375 0.282696 
0.625 0.275422 
0.62625 0.267625 
0.6275 0.259319 
0.62875 0.250522 
0.63 0.241253 
0.63125 0.23153 
0.6325 0.221373 
0.63375 0.210802 
0.635 0.199839 
0.63625 0.188504 
0.6375 0.176821 
0.63875 0.164811 
0.64 0.152498 
0.64125 0.139906 
0.6425 0.127057 
0.64375 0.113977 
0.645 0.100689 
0.64625 0.0872194 
0.6475 0.0735918 
0.64875 0.0598316 
0.65 0.0459642 
0.65125 0.0320145 
0.6525 0.018008 
0.65375 0.00396986 
0.655 -0.0100748 
0.65625 -0.024101 
0.6575 -0.0380837 
0.65875 -0.0519983 
0.66 -0.0658203 
0.66125 -0.0795254 
0.6625 -0.0930899 
0.66375 -0.10649 
0.665 -0.119703 
0.66625 -0.132706 
0.6675 -0.145476 
0.66875 -0.157992 
0.67 -0.170233 
0.67125 -0.182177 
0.6725 -0.193806 
0.67375 -0.205098 
0.675 -0.216036 
0.67625 -0.2266 
0.6775 -0.236775 
0.67875 -0.246542 
0.68 -0.255886 
0.68125 -0.264791 
0.6825 -0.273243 
0.68375 -0.281229 
0.685 -0.288735 
0.68625 -0.29575 
0.6875 -0.302262 
0.68875 -0.308261 
0.69 -0.313737 
0.69125 -0.318683 
0.6925 -0.32309 
0.69375 -0.326953 
0.695 -0.330264 
0.69625 -0.333019 
0.6975 -0.335215 
0.69875 -0.336848 
0.7 -0.337917 
0.70125 -0.338419 
0.7025 -0.338356 
0.70375 -0.337727 
0.705 -0.336535 
0.70625 -0.334782 
0.7075 -0.332472 
0.70875 -0.329608 
0.71 -0.326197 
0.71125 -0.322244 
0.7125 -0.317757 
0.71375 -0.312743 
0.715 -0.307212 
0.71625 -0.301172 
0.7175 -0.294634 
0.71875 -0.28761 
0.72 -0.280111 
0.72125 -0.27215 
0.7225 -0.26374 
0.72375 -0.254896 
0.725 -0.245632 
0.72625 -0.235965 
0.7275 -0.225909 
0.72875 -0.215482 
0.73 -0.204701 
0.73125 -0.193584 
0.7325 -0.18215 
0.73375 -0.170417 
0.735 -0.158404 
0.73625 -0.146132 
0.7375 -0.13362 
0.73875 -0.120889 
0.74 -0.10796 
0.74125 -0.0948551 
0.7425 -0.0815945 
0.74375 -0.0682004 
0.745 -0.0546947 
0.74625 -0.0410995 
0.7475 -0.0274371 
0.74875 -0.0137298 
0.75 -6.64399e-16 
0.75125 0.0137298 
0.7525 0.0274371 
0.75375 0.0410995 
0.755 0.0546947 
0.75625 0.0682004 
0.7575 0.0815945 
0.75875 0.0948551 
0.76 0.10796 
0.76125 0.120889 
0.7625 0.13362 
0.76375 0.146132 
0.765 0.158404 
0.76625 0.170417 
0.7675 0.18215 
0.76875 0.193584 
0.77 0.204701 
0.77125 0.215482 
0.7725 0.225909 
0.77375 0.235965 
0.775 0.245632 
0.77625 0.254896 
0.7775 0.26374 
0.77875 0.27215 
0.78 0.280111 
0.78125 0.28761 
0.7825 0.294634 
0.78375 0.301172 
0.785 0.307212 
0.78625 0.312743 
0.7875 0.317757 
0.78875 0.322244 
0.79 0.326197 
0.79125 0.329608 
0.7925 0.332472 
0.79375 0.334782 
0.795 0.336535 
0.79625 0.337727 
0.7975 0.338356 
0.79875 0.338419 
0.8 0.337917 
0.80125 0.336848 
0.8025 0.335215 
0.80375 0.333019 
0.805 0.330264 
0.80625 0.326953 
0.8075 0.32309 
0.80875 0.318683 
0.81 0.313737 
0.81125 0.308261 
0.8125 0.302262 
0.81375 0.29575 
0.815 0.288735 
0.81625 0.281229 
0.8175 0.273243 
0.81875 0.264791 
0.82 0.255886 
0.82125 0.246542 
0.8225 0.236775 
0.82375 0.2266 
0.825 0.216036 
0.82625 0.205098 
0.8275 0.193806 
0.82875 0.182177 
0.83 0.170233 
0.83125 0.157992 
0.8325 0.145476 
0.83375 0.132706 
0.835 0.119703 
0.83625 0.10649 
0.8375 0.0930899 
0.83875 0.0795254 
0.84 0.0658203 
0.84125 0.0519983 
0.8425 0.0380837 
0.84375 0.024101 
0.845 0.0100748 
0.84625 -0.00396986 
0.8475 -0.018008 
0.84875 -0.0320145 
0.85 -0.0459642 
0.85125 -0.0598316 
0.8525 -0.0735918 
0.85375 -0.0872194 
0.855 -0.100689 
0.85625 -0.113977 
0.8575 -0.127057 
0.85875 -0.139906 
0.86 -0.152498 
0.86125 -0.164811 
0.8625 -0.176821 
0.86375 -0.188504 
0.865 -0.199839 
0.86625 -0.210802 
0.8675 -0.221373 
0.86875 -0.23153 
0.87 -0.241253 
0.87125 -0.250522 
0.8725 -0.259319 
0.87375 -0.267625 
0.875 -0.275422 
0.87625 -0.282696 
0.8775 -0.289428 
0.87875 -0.295606 
0.88 -0.301214 
0.88125 -0.306241 
0.8825 -0.310674 
0.88375 -0.314503 
0.885 -0.317718 
0.88625 -0.320311 
0.8875 -0.322273 
0.88875 -0.323599 
0.89 -0.324284 
0.89125 -0.324324 
0.8925 -0.323717 
0.89375 -0.322461 
0.895 -0.320555 
0.89625 -0.318002 
0.8975 -0.314804 
0.89875 -0.310965 
0.9 -0.30649 
0.90125 -0.301385 
0.9025 -0.295659 
0.90375 -0.289321 
0.905 -0.282381 
0.90625 -0.274851 
0.9075 -0.266745 
0.90875 -0.258077 
0.91 -0.248863 
0.91125 -0.23912 
0.9125 -0.228867 
0.91375 -0.218124 
0.915 -0.206911 
0.91625 -0.195252 
0.9175 -0.183169 
0.91875 -0.170687 
0.92 -0.157832 
0.92125 -0.14463 
0.9225 -0.131111 
0.92375 -0.117302 
0.925 -0.103235 
0.92625 -0.0889385 
0.9275 -0.0744462 
0.92875 -0.0597901 
0.93 -0.0450037 
0.93125 -0.0301213 
0.9325 -0.0151777 
0.93375 -0.000208342 
0.935 0.0147508 
0.93625 0.0296631 
0.9375 0.0444919 
0.93875 0.0591997 
0.94 0.0737493 
0.94125 0.0881028 
0.9425 0.102223 
0.94375 0.116071 
0.945 0.129609 
0.94625 0.142801 
0.9475 0.155609 
0.94875 0.167995 
0.95 0.179923 
0.95125 0.191357 
0.9525 0.202261 
0.95375 0.212599 
0.955 0.222339 
0.95625 0.231447 
0.9575 0.239889 
0.95875 0.247635 
0.96 0.254655 
0.96125 0.260919 
0.9625 0.266399 
0.96375 0.271069 
0.965 0.274904 
0.96625 0.27788 
0.9675 0.279977 
0.96875 0.281172 
0.97 0.281449 
0.97125 0.280789 
0.9725 0.27918 
0.97375 0.276607 
0.975 0.273061 
0.97625 0.268532 
0.9775 0.263014 
0.97875 0.256503 
0.98 0.248996 
0.98125 0.240493 
0.9825 0.230996 
0.98375 0.220509 
0.985 0.20904 
0.98625 0.196597 
0.9875 0.18319 
0.98875 0.168833 
0.99 0.153541 
0.99125 0.137332 
0.9925 0.120224 
0.99375 0.102238 
0.995 0.0833975 
0.99625 0.0637268 
0.9975 0.0432518 
0.99875 0.022 
1 0 


