# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_0> 
0.24125 0.195333 
0.2425 0.196203 
0.24375 0.197072 
0.245 0.197938 
0.24625 0.198803 
0.2475 0.199665 
0.24875 0.200525 
0.25 0.201384 
0.25125 0.20224 
0.2525 0.203094 
0.25375 0.203947 
0.255 0.204797 
0.25625 0.205645 
0.2575 0.206491 
0.25875 0.207335 
0.26 0.208177 
0.26125 0.209016 
0.2625 0.209854 
0.26375 0.210689 
0.265 0.211523 
0.26625 0.212354 
0.2675 0.213183 
0.26875 0.21401 
0.27 0.214834 
0.27125 0.215657 
0.2725 0.216477 
0.27375 0.217295 
0.275 0.218111 
0.27625 0.218925 
0.2775 0.219736 
0.27875 0.220546 
0.28 0.221353 
0.28125 0.222157 
0.2825 0.22296 
0.28375 0.22376 
0.285 0.224558 
0.28625 0.225354 
0.2875 0.226147 
0.28875 0.226938 
0.29 0.227727 
0.29125 0.228513 
0.2925 0.229297 
0.29375 0.230079 
0.295 0.230858 
0.29625 0.231635 
0.2975 0.23241 
0.29875 0.233182 
0.3 0.233952 
0.30125 0.234719 
0.3025 0.235485 
0.30375 0.236247 
0.305 0.237007 
0.30625 0.237765 
0.3075 0.23852 
0.30875 0.239273 
0.31 0.240024 
0.31125 0.240772 
0.3125 0.241517 
0.31375 0.24226 
0.315 0.243 
0.31625 0.243738 
0.3175 0.244473 
0.31875 0.245206 
0.32 0.245936 
0.32125 0.246664 
0.3225 0.247389 
0.32375 0.248112 
0.325 0.248832 
0.32625 0.249549 
0.3275 0.250263 
0.32875 0.250975 
0.33 0.251685 
0.33125 0.252391 
0.3325 0.253095 
0.33375 0.253797 
0.335 0.254495 
0.33625 0.255191 
0.3375 0.255884 
0.33875 0.256575 
0.34 0.257262 
0.34125 0.257947 
0.3425 0.258629 
0.34375 0.259308 
0.345 0.259985 
0.34625 0.260658 
0.3475 0.261329 
0.34875 0.261997 
0.35 0.262662 
0.35125 0.263324 
0.3525 0.263984 
0.35375 0.26464 
0.355 0.265293 
0.35625 0.265944 
0.3575 0.266591 
0.35875 0.267236 
0.36 0.267877 
0.36125 0.268516 
0.3625 0.269151 
0.36375 0.269783 
0.365 0.270413 
0.36625 0.271039 
0.3675 0.271662 
0.36875 0.272282 
0.37 0.272899 
0.37125 0.273513 
0.3725 0.274123 
0.37375 0.274731 
0.375 0.275335 
0.37625 0.275936 
0.3775 0.276533 
0.37875 0.277128 
0.38 0.277719 
0.38125 0.278307 
0.3825 0.278891 
0.38375 0.279472 
0.385 0.28005 
0.38625 0.280625 
0.3875 0.281196 
0.38875 0.281763 
0.39 0.282328 
0.39125 0.282888 
0.3925 0.283446 
0.39375 0.283999 
0.395 0.28455 
0.39625 0.285096 
0.3975 0.28564 
0.39875 0.286179 
0.4 0.286715 
0.40125 0.287247 
0.4025 0.287776 
0.40375 0.288301 
0.405 0.288822 
0.40625 0.28934 
0.4075 0.289854 
0.40875 0.290364 
0.41 0.29087 
0.41125 0.291373 
0.4125 0.291872 
0.41375 0.292367 
0.415 0.292858 
0.41625 0.293345 
0.4175 0.293828 
0.41875 0.294307 
0.42 0.294782 
0.42125 0.295253 
0.4225 0.29572 
0.42375 0.296183 
0.425 0.296642 
0.42625 0.297097 
0.4275 0.297548 
0.42875 0.297994 
0.43 0.298436 
0.43125 0.298874 
0.4325 0.299308 
0.43375 0.299737 
0.435 0.300162 
0.43625 0.300582 
0.4375 0.300998 
0.43875 0.30141 
0.44 0.301817 
0.44125 0.302219 
0.4425 0.302617 
0.44375 0.30301 
0.445 0.303398 
0.44625 0.303781 
0.4475 0.30416 
0.44875 0.304533 
0.45 0.304902 
0.45125 0.305265 
0.4525 0.305623 
0.45375 0.305977 
0.455 0.306324 
0.45625 0.306667 
0.4575 0.307004 
0.45875 0.307335 
0.46 0.307661 
0.46125 0.307981 
0.4625 0.308295 
0.46375 0.308604 
0.465 0.308906 
0.46625 0.309202 
0.4675 0.309492 
0.46875 0.309775 
0.47 0.310052 
0.47125 0.310322 
0.4725 0.310585 
0.47375 0.310841 
0.475 0.31109 
0.47625 0.311331 
0.4775 0.311565 
0.47875 0.311792 
0.48 0.31201 
0.48125 0.31222 
0.4825 0.312421 
0.48375 0.312614 
0.485 0.312798 
0.48625 0.312973 
0.4875 0.313139 
0.48875 0.313294 
0.49 0.31344 
0.49125 0.313575 
0.4925 0.3137 
0.49375 0.313813 
0.495 0.313916 
0.49625 0.314006 
0.4975 0.314084 
0.49875 0.31415 
0.5 0.314203 


0.5 0.314203 
0.50125 0.31415 
0.5025 0.314084 
0.50375 0.314006 
0.505 0.313916 
0.50625 0.313813 
0.5075 0.3137 
0.50875 0.313575 
0.51 0.31344 
0.51125 0.313294 
0.5125 0.313139 
0.51375 0.312973 
0.515 0.312798 
0.51625 0.312614 
0.5175 0.312421 
0.51875 0.31222 
0.52 0.31201 
0.52125 0.311792 
0.5225 0.311565 
0.52375 0.311331 
0.525 0.31109 
0.52625 0.310841 
0.5275 0.310585 
0.52875 0.310322 
0.53 0.310052 
0.53125 0.309775 
0.5325 0.309492 
0.53375 0.309202 
0.535 0.308906 
0.53625 0.308604 
0.5375 0.308295 
0.53875 0.307981 
0.54 0.307661 
0.54125 0.307335 
0.5425 0.307004 
0.54375 0.306667 
0.545 0.306324 
0.54625 0.305977 
0.5475 0.305623 
0.54875 0.305265 
0.55 0.304902 
0.55125 0.304533 
0.5525 0.30416 
0.55375 0.303781 
0.555 0.303398 
0.55625 0.30301 
0.5575 0.302617 
0.55875 0.302219 
0.56 0.301817 
0.56125 0.30141 
0.5625 0.300998 
0.56375 0.300582 
0.565 0.300162 
0.56625 0.299737 
0.5675 0.299308 
0.56875 0.298874 
0.57 0.298436 
0.57125 0.297994 
0.5725 0.297548 
0.57375 0.297097 
0.575 0.296642 
0.57625 0.296183 
0.5775 0.29572 
0.57875 0.295253 
0.58 0.294782 
0.58125 0.294307 
0.5825 0.293828 
0.58375 0.293345 
0.585 0.292858 
0.58625 0.292367 
0.5875 0.291872 
0.58875 0.291373 
0.59 0.29087 
0.59125 0.290364 
0.5925 0.289854 
0.59375 0.28934 
0.595 0.288822 
0.59625 0.288301 
0.5975 0.287776 
0.59875 0.287247 
0.6 0.286715 
0.60125 0.286179 
0.6025 0.28564 
0.60375 0.285096 
0.605 0.28455 
0.60625 0.283999 
0.6075 0.283446 
0.60875 0.282888 
0.61 0.282328 
0.61125 0.281763 
0.6125 0.281196 
0.61375 0.280625 
0.615 0.28005 
0.61625 0.279472 
0.6175 0.278891 
0.61875 0.278307 
0.62 0.277719 
0.62125 0.277128 
0.6225 0.276533 
0.62375 0.275936 
0.625 0.275335 
0.62625 0.274731 
0.6275 0.274123 
0.62875 0.273513 
0.63 0.272899 
0.63125 0.272282 
0.6325 0.271662 
0.63375 0.271039 
0.635 0.270413 
0.63625 0.269783 
0.6375 0.269151 
0.63875 0.268516 
0.64 0.267877 
0.64125 0.267236 
0.6425 0.266591 
0.64375 0.265944 
0.645 0.265293 
0.64625 0.26464 
0.6475 0.263984 
0.64875 0.263324 
0.65 0.262662 
0.65125 0.261997 
0.6525 0.261329 
0.65375 0.260658 
0.655 0.259985 
0.65625 0.259308 
0.6575 0.258629 
0.65875 0.257947 
0.66 0.257262 
0.66125 0.256575 
0.6625 0.255884 
0.66375 0.255191 
0.665 0.254495 
0.66625 0.253797 
0.6675 0.253095 
0.66875 0.252391 
0.67 0.251685 
0.67125 0.250975 
0.6725 0.250263 
0.67375 0.249549 
0.675 0.248832 
0.67625 0.248112 
0.6775 0.247389 
0.67875 0.246664 
0.68 0.245936 
0.68125 0.245206 
0.6825 0.244473 
0.68375 0.243738 
0.685 0.243 
0.68625 0.24226 
0.6875 0.241517 
0.68875 0.240772 
0.69 0.240024 
0.69125 0.239273 
0.6925 0.23852 
0.69375 0.237765 
0.695 0.237007 
0.69625 0.236247 
0.6975 0.235485 
0.69875 0.234719 
0.7 0.233952 
0.70125 0.233182 
0.7025 0.23241 
0.70375 0.231635 
0.705 0.230858 
0.70625 0.230079 
0.7075 0.229297 
0.70875 0.228513 
0.71 0.227727 
0.71125 0.226938 
0.7125 0.226147 
0.71375 0.225354 
0.715 0.224558 
0.71625 0.22376 
0.7175 0.22296 
0.71875 0.222157 
0.72 0.221353 
0.72125 0.220546 
0.7225 0.219736 
0.72375 0.218925 
0.725 0.218111 
0.72625 0.217295 
0.7275 0.216477 
0.72875 0.215657 
0.73 0.214834 
0.73125 0.21401 
0.7325 0.213183 
0.73375 0.212354 
0.735 0.211523 
0.73625 0.210689 
0.7375 0.209854 
0.73875 0.209016 
0.74 0.208177 
0.74125 0.207335 
0.7425 0.206491 
0.74375 0.205645 
0.745 0.204797 
0.74625 0.203947 
0.7475 0.203094 
0.74875 0.20224 
0.75 0.201384 
0.75125 0.200525 
0.7525 0.199665 
0.75375 0.198803 
0.755 0.197938 
0.75625 0.197072 
0.7575 0.196203 
0.75875 0.195333 
0.76 0.19446 
0.76125 0.193586 
0.7625 0.19271 
0.76375 0.191831 
0.765 0.190951 
0.76625 0.190069 
0.7675 0.189185 
0.76875 0.188299 
0.77 0.187411 
0.77125 0.186521 
0.7725 0.185629 
0.77375 0.184736 
0.775 0.18384 
0.77625 0.182943 
0.7775 0.182044 
0.77875 0.181142 
0.78 0.18024 
0.78125 0.179335 
0.7825 0.178428 
0.78375 0.17752 
0.785 0.17661 
0.78625 0.175698 
0.7875 0.174784 
0.78875 0.173868 
0.79 0.172951 
0.79125 0.172032 
0.7925 0.171111 
0.79375 0.170188 
0.795 0.169264 
0.79625 0.168338 
0.7975 0.16741 
0.79875 0.166481 
0.8 0.165549 
0.80125 0.164616 
0.8025 0.163682 
0.80375 0.162746 
0.805 0.161808 
0.80625 0.160868 
0.8075 0.159927 
0.80875 0.158984 
0.81 0.158039 
0.81125 0.157093 
0.8125 0.156145 
0.81375 0.155196 
0.815 0.154244 
0.81625 0.153292 
0.8175 0.152337 
0.81875 0.151382 
0.82 0.150424 
0.82125 0.149465 
0.8225 0.148505 
0.82375 0.147542 
0.825 0.146579 
0.82625 0.145613 
0.8275 0.144647 
0.82875 0.143678 
0.83 0.142708 
0.83125 0.141737 
0.8325 0.140764 
0.83375 0.13979 
0.835 0.138814 
0.83625 0.137837 
0.8375 0.136858 
0.83875 0.135878 
0.84 0.134896 
0.84125 0.133913 
0.8425 0.132928 
0.84375 0.131942 
0.845 0.130955 
0.84625 0.129966 
0.8475 0.128975 
0.84875 0.127984 
0.85 0.12699 
0.85125 0.125996 
0.8525 0.125 
0.85375 0.124003 
0.855 0.123004 
0.85625 0.122004 
0.8575 0.121002 
0.85875 0.12 
0.86 0.118995 
0.86125 0.11799 
0.8625 0.116983 
0.86375 0.115975 
0.865 0.114966 
0.86625 0.113955 
0.8675 0.112943 
0.86875 0.111929 
0.87 0.110915 
0.87125 0.109899 
0.8725 0.108882 
0.87375 0.107863 
0.875 0.106843 
0.87625 0.105822 
0.8775 0.1048 
0.87875 0.103777 
0.88 0.102752 
0.88125 0.101726 
0.8825 0.100699 
0.88375 0.0996708 
0.885 0.0986412 
0.88625 0.0976105 
0.8875 0.0965787 
0.88875 0.0955456 
0.89 0.0945114 
0.89125 0.093476 
0.8925 0.0924395 
0.89375 0.0914018 
0.895 0.090363 
0.89625 0.0893231 
0.8975 0.0882821 
0.89875 0.08724 
0.9 0.0861968 
0.90125 0.0851524 
0.9025 0.084107 
0.90375 0.0830606 
0.905 0.082013 
0.90625 0.0809644 
0.9075 0.0799148 
0.90875 0.0788641 
0.91 0.0778124 
0.91125 0.0767597 
0.9125 0.075706 
0.91375 0.0746513 
0.915 0.0735956 
0.91625 0.0725389 
0.9175 0.0714812 
0.91875 0.0704225 
0.92 0.0693629 
0.92125 0.0683024 
0.9225 0.0672409 
0.92375 0.0661785 
0.925 0.0651152 
0.92625 0.064051 
0.9275 0.0629858 
0.92875 0.0619198 
0.93 0.0608529 
0.93125 0.0597851 
0.9325 0.0587164 
0.93375 0.0576469 
0.935 0.0565766 
0.93625 0.0555054 
0.9375 0.0544334 
0.93875 0.0533605 
0.94 0.0522869 
0.94125 0.0512124 
0.9425 0.0501372 
0.94375 0.0490612 
0.945 0.0479844 
0.94625 0.0469068 
0.9475 0.0458285 
0.94875 0.0447494 
0.95 0.0436696 
0.95125 0.0425891 
0.9525 0.0415079 
0.95375 0.0404259 
0.955 0.0393433 
0.95625 0.03826 
0.9575 0.0371759 
0.95875 0.0360912 
0.96 0.0350059 
0.96125 0.0339199 
0.9625 0.0328333 
0.96375 0.031746 
0.965 0.0306581 
0.96625 0.0295696 
0.9675 0.0284805 
0.96875 0.0273908 
0.97 0.0263005 
0.97125 0.0252097 
0.9725 0.0241183 
0.97375 0.0230264 
0.975 0.021934 
0.97625 0.020841 
0.9775 0.0197475 
0.97875 0.0186536 
0.98 0.0175591 
0.98125 0.0164643 
0.9825 0.0153689 
0.98375 0.0142732 
0.985 0.0131771 
0.98625 0.0120805 
0.9875 0.0109836 
0.98875 0.00988639 
0.99 0.00878883 
0.99125 0.00769098 
0.9925 0.00659285 
0.99375 0.00549448 
0.995 0.00439589 
0.99625 0.00329712 
0.9975 0.00219819 
0.99875 0.00109914 
1 0 


