# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_12> 
0.115 -0.27376 
0.11625 -0.265911 
0.1175 -0.257486 
0.11875 -0.248506 
0.12 -0.238993 
0.12125 -0.228969 
0.1225 -0.218457 
0.12375 -0.207482 
0.125 -0.196069 
0.12625 -0.184243 
0.1275 -0.172031 
0.12875 -0.159461 
0.13 -0.146558 
0.13125 -0.133352 
0.1325 -0.119872 
0.13375 -0.106145 
0.135 -0.0922011 
0.13625 -0.0780696 
0.1375 -0.0637802 
0.13875 -0.0493625 
0.14 -0.0348463 
0.14125 -0.0202613 
0.1425 -0.00563748 
0.14375 0.00899565 
0.145 0.0236085 
0.14625 0.0381719 
0.1475 0.0526566 
0.14875 0.0670341 
0.15 0.0812758 
0.15125 0.0953539 
0.1525 0.109241 
0.15375 0.12291 
0.155 0.136334 
0.15625 0.149488 
0.1575 0.162346 
0.15875 0.174884 
0.16 0.187078 
0.16125 0.198906 
0.1625 0.210344 
0.16375 0.221372 
0.165 0.231969 
0.16625 0.242115 
0.1675 0.251792 
0.16875 0.260982 
0.17 0.269668 
0.17125 0.277835 
0.1725 0.285468 
0.17375 0.292553 
0.175 0.299078 
0.17625 0.305031 
0.1775 0.310401 
0.17875 0.315181 
0.18 0.31936 
0.18125 0.322934 
0.1825 0.325894 
0.18375 0.328238 
0.185 0.32996 
0.18625 0.33106 
0.1875 0.331535 
0.18875 0.331386 
0.19 0.330613 
0.19125 0.329219 
0.1925 0.327208 
0.19375 0.324582 
0.195 0.321348 
0.19625 0.317513 
0.1975 0.313085 
0.19875 0.308071 
0.2 0.302482 
0.20125 0.296329 
0.2025 0.289623 
0.20375 0.282378 
0.205 0.274607 
0.20625 0.266324 
0.2075 0.257546 
0.20875 0.248288 
0.21 0.238569 
0.21125 0.228406 
0.2125 0.217818 
0.21375 0.206824 
0.215 0.195445 
0.21625 0.183703 
0.2175 0.171618 
0.21875 0.159212 
0.22 0.14651 
0.22125 0.133533 
0.2225 0.120306 
0.22375 0.106852 
0.225 0.0931967 
0.22625 0.0793648 
0.2275 0.0653813 
0.22875 0.0512718 
0.23 0.0370619 
0.23125 0.0227777 
0.2325 0.00844499 
0.23375 -0.00591004 
0.235 -0.0202613 
0.23625 -0.0345826 
0.2375 -0.0488479 
0.23875 -0.0630312 
0.24 -0.0771067 
0.24125 -0.0910487 
0.2425 -0.104832 
0.24375 -0.118431 
0.245 -0.131821 
0.24625 -0.144977 
0.2475 -0.157877 
0.24875 -0.170494 
0.25 -0.182808 
0.25125 -0.194795 
0.2525 -0.206432 
0.25375 -0.217699 
0.255 -0.228575 
0.25625 -0.239039 
0.2575 -0.249072 
0.25875 -0.258655 
0.26 -0.26777 
0.26125 -0.276401 
0.2625 -0.28453 
0.26375 -0.292143 
0.265 -0.299225 
0.26625 -0.305762 
0.2675 -0.311742 
0.26875 -0.317152 
0.27 -0.321983 
0.27125 -0.326225 
0.2725 -0.329869 
0.27375 -0.332908 
0.275 -0.335334 
0.27625 -0.337143 
0.2775 -0.338331 
0.27875 -0.338894 
0.28 -0.33883 
0.28125 -0.338138 
0.2825 -0.336819 
0.28375 -0.334874 
0.285 -0.332304 
0.28625 -0.329115 
0.2875 -0.325311 
0.28875 -0.320897 
0.29 -0.315881 
0.29125 -0.31027 
0.2925 -0.304075 
0.29375 -0.297305 
0.295 -0.289972 
0.29625 -0.282088 
0.2975 -0.273667 
0.29875 -0.264724 
0.3 -0.255275 
0.30125 -0.245335 
0.3025 -0.234922 
0.30375 -0.224056 
0.305 -0.212755 
0.30625 -0.20104 
0.3075 -0.188932 
0.30875 -0.176453 
0.31 -0.163626 
0.31125 -0.150475 
0.3125 -0.137023 
0.31375 -0.123296 
0.315 -0.109318 
0.31625 -0.0951175 
0.3175 -0.0807197 
0.31875 -0.0661521 
0.32 -0.0514423 
0.32125 -0.0366185 
0.3225 -0.021709 
0.32375 -0.00674253 
0.325 0.00825192 
0.32625 0.0232452 
0.3275 0.0382079 
0.32875 0.0531107 
0.33 0.0679242 
0.33125 0.0826187 
0.3325 0.0971651 
0.33375 0.111534 
0.335 0.125696 
0.33625 0.139623 
0.3375 0.153286 
0.33875 0.166656 
0.34 0.179707 
0.34125 0.19241 
0.3425 0.20474 
0.34375 0.216669 
0.345 0.228171 
0.34625 0.239223 
0.3475 0.2498 
0.34875 0.259879 
0.35 0.269437 
0.35125 0.278452 
0.3525 0.286903 
0.35375 0.294772 
0.355 0.30204 
0.35625 0.308688 
0.3575 0.314701 
0.35875 0.320064 
0.36 0.324762 
0.36125 0.328784 
0.3625 0.332117 
0.36375 0.334751 
0.365 0.336679 
0.36625 0.337894 
0.3675 0.338388 
0.36875 0.338159 
0.37 0.337203 
0.37125 0.33552 
0.3725 0.33311 
0.37375 0.329975 
0.375 0.326118 
0.37625 0.321546 
0.3775 0.316264 
0.37875 0.310281 
0.38 0.303607 
0.38125 0.296255 
0.3825 0.288237 
0.38375 0.279568 
0.385 0.270265 
0.38625 0.260347 
0.3875 0.249832 
0.38875 0.238743 
0.39 0.227102 
0.39125 0.214933 
0.3925 0.202263 
0.39375 0.189118 
0.395 0.175527 
0.39625 0.161521 
0.3975 0.14713 
0.39875 0.132388 
0.4 0.117327 
0.40125 0.101982 
0.4025 0.0863908 
0.40375 0.0705887 
0.405 0.0546141 
0.40625 0.0385057 
0.4075 0.0223029 
0.40875 0.00604587 
0.41 -0.0102245 
0.41125 -0.0264671 
0.4125 -0.04264 
0.41375 -0.0587013 
0.415 -0.0746087 
0.41625 -0.09032 
0.4175 -0.105793 
0.41875 -0.120984 
0.42 -0.135853 
0.42125 -0.150358 
0.4225 -0.164456 
0.42375 -0.178108 
0.425 -0.191274 
0.42625 -0.203913 
0.4275 -0.215989 
0.42875 -0.227463 
0.43 -0.238301 
0.43125 -0.248466 
0.4325 -0.257927 
0.43375 -0.26665 
0.435 -0.274607 
0.43625 -0.281769 
0.4375 -0.28811 
0.43875 -0.293607 
0.44 -0.298236 
0.44125 -0.301978 
0.4425 -0.304817 
0.44375 -0.306738 
0.445 -0.307729 
0.44625 -0.30778 
0.4475 -0.306886 
0.44875 -0.305043 
0.45 -0.30225 
0.45125 -0.298512 
0.4525 -0.293832 
0.45375 -0.288222 
0.455 -0.281694 
0.45625 -0.274263 
0.4575 -0.265949 
0.45875 -0.256775 
0.46 -0.246767 
0.46125 -0.235954 
0.4625 -0.224371 
0.46375 -0.212053 
0.465 -0.19904 
0.46625 -0.185375 
0.4675 -0.171106 
0.46875 -0.15628 
0.47 -0.140951 
0.47125 -0.125174 
0.4725 -0.109006 
0.47375 -0.0925094 
0.475 -0.0757454 
0.47625 -0.0587792 
0.4775 -0.0416774 
0.47875 -0.0245079 
0.48 -0.00734012 
0.48125 0.00975608 
0.4825 0.0267103 
0.48375 0.043452 
0.485 0.0599113 
0.48625 0.0760193 
0.4875 0.0917084 
0.48875 0.106913 
0.49 0.121571 
0.49125 0.135623 
0.4925 0.149014 
0.49375 0.161693 
0.495 0.173616 
0.49625 0.184744 
0.4975 0.195047 
0.49875 0.204503 
0.5 0.213098 


0.5 0.213098 
0.50125 0.204503 
0.5025 0.195047 
0.50375 0.184744 
0.505 0.173616 
0.50625 0.161693 
0.5075 0.149014 
0.50875 0.135623 
0.51 0.121571 
0.51125 0.106913 
0.5125 0.0917084 
0.51375 0.0760193 
0.515 0.0599113 
0.51625 0.043452 
0.5175 0.0267103 
0.51875 0.00975608 
0.52 -0.00734012 
0.52125 -0.0245079 
0.5225 -0.0416774 
0.52375 -0.0587792 
0.525 -0.0757454 
0.52625 -0.0925094 
0.5275 -0.109006 
0.52875 -0.125174 
0.53 -0.140951 
0.53125 -0.15628 
0.5325 -0.171106 
0.53375 -0.185375 
0.535 -0.19904 
0.53625 -0.212053 
0.5375 -0.224371 
0.53875 -0.235954 
0.54 -0.246767 
0.54125 -0.256775 
0.5425 -0.265949 
0.54375 -0.274263 
0.545 -0.281694 
0.54625 -0.288222 
0.5475 -0.293832 
0.54875 -0.298512 
0.55 -0.30225 
0.55125 -0.305043 
0.5525 -0.306886 
0.55375 -0.30778 
0.555 -0.307729 
0.55625 -0.306738 
0.5575 -0.304817 
0.55875 -0.301978 
0.56 -0.298236 
0.56125 -0.293607 
0.5625 -0.28811 
0.56375 -0.281769 
0.565 -0.274607 
0.56625 -0.26665 
0.5675 -0.257927 
0.56875 -0.248466 
0.57 -0.238301 
0.57125 -0.227463 
0.5725 -0.215989 
0.57375 -0.203913 
0.575 -0.191274 
0.57625 -0.178108 
0.5775 -0.164456 
0.57875 -0.150358 
0.58 -0.135853 
0.58125 -0.120984 
0.5825 -0.105793 
0.58375 -0.09032 
0.585 -0.0746087 
0.58625 -0.0587013 
0.5875 -0.04264 
0.58875 -0.0264671 
0.59 -0.0102245 
0.59125 0.00604587 
0.5925 0.0223029 
0.59375 0.0385057 
0.595 0.0546141 
0.59625 0.0705887 
0.5975 0.0863908 
0.59875 0.101982 
0.6 0.117327 
0.60125 0.132388 
0.6025 0.14713 
0.60375 0.161521 
0.605 0.175527 
0.60625 0.189118 
0.6075 0.202263 
0.60875 0.214933 
0.61 0.227102 
0.61125 0.238743 
0.6125 0.249832 
0.61375 0.260347 
0.615 0.270265 
0.61625 0.279568 
0.6175 0.288237 
0.61875 0.296255 
0.62 0.303607 
0.62125 0.310281 
0.6225 0.316264 
0.62375 0.321546 
0.625 0.326118 
0.62625 0.329975 
0.6275 0.33311 
0.62875 0.33552 
0.63 0.337203 
0.63125 0.338159 
0.6325 0.338388 
0.63375 0.337894 
0.635 0.336679 
0.63625 0.334751 
0.6375 0.332117 
0.63875 0.328784 
0.64 0.324762 
0.64125 0.320064 
0.6425 0.314701 
0.64375 0.308688 
0.645 0.30204 
0.64625 0.294772 
0.6475 0.286903 
0.64875 0.278452 
0.65 0.269437 
0.65125 0.259879 
0.6525 0.2498 
0.65375 0.239223 
0.655 0.228171 
0.65625 0.216669 
0.6575 0.20474 
0.65875 0.19241 
0.66 0.179707 
0.66125 0.166656 
0.6625 0.153286 
0.66375 0.139623 
0.665 0.125696 
0.66625 0.111534 
0.6675 0.0971651 
0.66875 0.0826187 
0.67 0.0679242 
0.67125 0.0531107 
0.6725 0.0382079 
0.67375 0.0232452 
0.675 0.00825192 
0.67625 -0.00674253 
0.6775 -0.021709 
0.67875 -0.0366185 
0.68 -0.0514423 
0.68125 -0.0661521 
0.6825 -0.0807197 
0.68375 -0.0951175 
0.685 -0.109318 
0.68625 -0.123296 
0.6875 -0.137023 
0.68875 -0.150475 
0.69 -0.163626 
0.69125 -0.176453 
0.6925 -0.188932 
0.69375 -0.20104 
0.695 -0.212755 
0.69625 -0.224056 
0.6975 -0.234922 
0.69875 -0.245335 
0.7 -0.255275 
0.70125 -0.264724 
0.7025 -0.273667 
0.70375 -0.282088 
0.705 -0.289972 
0.70625 -0.297305 
0.7075 -0.304075 
0.70875 -0.31027 
0.71 -0.315881 
0.71125 -0.320897 
0.7125 -0.325311 
0.71375 -0.329115 
0.715 -0.332304 
0.71625 -0.334874 
0.7175 -0.336819 
0.71875 -0.338138 
0.72 -0.33883 
0.72125 -0.338894 
0.7225 -0.338331 
0.72375 -0.337143 
0.725 -0.335334 
0.72625 -0.332908 
0.7275 -0.329869 
0.72875 -0.326225 
0.73 -0.321983 
0.73125 -0.317152 
0.7325 -0.311742 
0.73375 -0.305762 
0.735 -0.299225 
0.73625 -0.292143 
0.7375 -0.28453 
0.73875 -0.276401 
0.74 -0.26777 
0.74125 -0.258655 
0.7425 -0.249072 
0.74375 -0.239039 
0.745 -0.228575 
0.74625 -0.217699 
0.7475 -0.206432 
0.74875 -0.194795 
0.75 -0.182808 
0.75125 -0.170494 
0.7525 -0.157877 
0.75375 -0.144977 
0.755 -0.131821 
0.75625 -0.118431 
0.7575 -0.104832 
0.75875 -0.0910487 
0.76 -0.0771067 
0.76125 -0.0630312 
0.7625 -0.0488479 
0.76375 -0.0345826 
0.765 -0.0202613 
0.76625 -0.00591004 
0.7675 0.00844499 
0.76875 0.0227777 
0.77 0.0370619 
0.77125 0.0512718 
0.7725 0.0653813 
0.77375 0.0793648 
0.775 0.0931967 
0.77625 0.106852 
0.7775 0.120306 
0.77875 0.133533 
0.78 0.14651 
0.78125 0.159212 
0.7825 0.171618 
0.78375 0.183703 
0.785 0.195445 
0.78625 0.206824 
0.7875 0.217818 
0.78875 0.228406 
0.79 0.238569 
0.79125 0.248288 
0.7925 0.257546 
0.79375 0.266324 
0.795 0.274607 
0.79625 0.282378 
0.7975 0.289623 
0.79875 0.296329 
0.8 0.302482 
0.80125 0.308071 
0.8025 0.313085 
0.80375 0.317513 
0.805 0.321348 
0.80625 0.324582 
0.8075 0.327208 
0.80875 0.329219 
0.81 0.330613 
0.81125 0.331386 
0.8125 0.331535 
0.81375 0.33106 
0.815 0.32996 
0.81625 0.328238 
0.8175 0.325894 
0.81875 0.322934 
0.82 0.31936 
0.82125 0.315181 
0.8225 0.310401 
0.82375 0.305031 
0.825 0.299078 
0.82625 0.292553 
0.8275 0.285468 
0.82875 0.277835 
0.83 0.269668 
0.83125 0.260982 
0.8325 0.251792 
0.83375 0.242115 
0.835 0.231969 
0.83625 0.221372 
0.8375 0.210344 
0.83875 0.198906 
0.84 0.187078 
0.84125 0.174884 
0.8425 0.162346 
0.84375 0.149488 
0.845 0.136334 
0.84625 0.12291 
0.8475 0.109241 
0.84875 0.0953539 
0.85 0.0812758 
0.85125 0.0670341 
0.8525 0.0526566 
0.85375 0.0381719 
0.855 0.0236085 
0.85625 0.00899565 
0.8575 -0.00563748 
0.85875 -0.0202613 
0.86 -0.0348463 
0.86125 -0.0493625 
0.8625 -0.0637802 
0.86375 -0.0780696 
0.865 -0.0922011 
0.86625 -0.106145 
0.8675 -0.119872 
0.86875 -0.133352 
0.87 -0.146558 
0.87125 -0.159461 
0.8725 -0.172031 
0.87375 -0.184243 
0.875 -0.196069 
0.87625 -0.207482 
0.8775 -0.218457 
0.87875 -0.228969 
0.88 -0.238993 
0.88125 -0.248506 
0.8825 -0.257486 
0.88375 -0.265911 
0.885 -0.27376 
0.88625 -0.281014 
0.8875 -0.287655 
0.88875 -0.293665 
0.89 -0.299028 
0.89125 -0.30373 
0.8925 -0.307757 
0.89375 -0.311097 
0.895 -0.313739 
0.89625 -0.315674 
0.8975 -0.316894 
0.89875 -0.317394 
0.9 -0.317167 
0.90125 -0.316212 
0.9025 -0.314526 
0.90375 -0.31211 
0.905 -0.308966 
0.90625 -0.305096 
0.9075 -0.300507 
0.90875 -0.295205 
0.91 -0.289199 
0.91125 -0.282498 
0.9125 -0.275117 
0.91375 -0.267067 
0.915 -0.258365 
0.91625 -0.249028 
0.9175 -0.239076 
0.91875 -0.228529 
0.92 -0.21741 
0.92125 -0.205743 
0.9225 -0.193554 
0.92375 -0.18087 
0.925 -0.167721 
0.92625 -0.154138 
0.9275 -0.140153 
0.92875 -0.1258 
0.93 -0.111113 
0.93125 -0.0961296 
0.9325 -0.0808877 
0.93375 -0.0654264 
0.935 -0.0497861 
0.93625 -0.0340082 
0.9375 -0.0181354 
0.93875 -0.00221112 
0.94 0.0137202 
0.94125 0.0296133 
0.9425 0.0454223 
0.94375 0.0611006 
0.945 0.0766014 
0.94625 0.0918771 
0.9475 0.10688 
0.94875 0.121562 
0.95 0.135876 
0.95125 0.149774 
0.9525 0.163207 
0.95375 0.176129 
0.955 0.188493 
0.95625 0.200252 
0.9575 0.211361 
0.95875 0.221775 
0.96 0.231451 
0.96125 0.240346 
0.9625 0.248419 
0.96375 0.255629 
0.965 0.26194 
0.96625 0.267314 
0.9675 0.271718 
0.96875 0.275118 
0.97 0.277485 
0.97125 0.278791 
0.9725 0.279011 
0.97375 0.278122 
0.975 0.276105 
0.97625 0.272943 
0.9775 0.268623 
0.97875 0.263135 
0.98 0.256471 
0.98125 0.24863 
0.9825 0.239611 
0.98375 0.229419 
0.985 0.218063 
0.98625 0.205555 
0.9875 0.191912 
0.98875 0.177156 
0.99 0.161312 
0.99125 0.14441 
0.9925 0.126485 
0.99375 0.107576 
0.995 0.0877287 
0.99625 0.066991 
0.9975 0.045417 
0.99875 0.0230655 
1 0 


