# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_sqL_13> 
0.14 -0.178962 
0.14125 -0.191516 
0.1425 -0.203573 
0.14375 -0.215108 
0.145 -0.226097 
0.14625 -0.236519 
0.1475 -0.246351 
0.14875 -0.255576 
0.15 -0.264174 
0.15125 -0.272132 
0.1525 -0.279433 
0.15375 -0.286065 
0.155 -0.292016 
0.15625 -0.297278 
0.1575 -0.301842 
0.15875 -0.305701 
0.16 -0.30885 
0.16125 -0.311287 
0.1625 -0.31301 
0.16375 -0.314018 
0.165 -0.314313 
0.16625 -0.313899 
0.1675 -0.312778 
0.16875 -0.310958 
0.17 -0.308446 
0.17125 -0.30525 
0.1725 -0.301381 
0.17375 -0.296851 
0.175 -0.291672 
0.17625 -0.285858 
0.1775 -0.279425 
0.17875 -0.27239 
0.18 -0.264771 
0.18125 -0.256585 
0.1825 -0.247854 
0.18375 -0.238598 
0.185 -0.228839 
0.18625 -0.2186 
0.1875 -0.207905 
0.18875 -0.196778 
0.19 -0.185245 
0.19125 -0.173331 
0.1925 -0.161064 
0.19375 -0.14847 
0.195 -0.135577 
0.19625 -0.122414 
0.1975 -0.109009 
0.19875 -0.0953905 
0.2 -0.0815889 
0.20125 -0.0676333 
0.2025 -0.0535534 
0.20375 -0.0393792 
0.205 -0.0251404 
0.20625 -0.0108671 
0.2075 0.0034108 
0.20875 0.0176636 
0.21 0.0318616 
0.21125 0.0459753 
0.2125 0.0599758 
0.21375 0.0738341 
0.215 0.0875218 
0.21625 0.101011 
0.2175 0.114274 
0.21875 0.127284 
0.22 0.140014 
0.22125 0.152439 
0.2225 0.164533 
0.22375 0.176273 
0.225 0.187634 
0.22625 0.198594 
0.2275 0.209131 
0.22875 0.219223 
0.23 0.228851 
0.23125 0.237995 
0.2325 0.246637 
0.23375 0.25476 
0.235 0.262347 
0.23625 0.269384 
0.2375 0.275857 
0.23875 0.281752 
0.24 0.287059 
0.24125 0.291766 
0.2425 0.295865 
0.24375 0.299347 
0.245 0.302205 
0.24625 0.304434 
0.2475 0.306029 
0.24875 0.306988 
0.25 0.307307 
0.25125 0.306988 
0.2525 0.306029 
0.25375 0.304434 
0.255 0.302205 
0.25625 0.299347 
0.2575 0.295865 
0.25875 0.291766 
0.26 0.287059 
0.26125 0.281752 
0.2625 0.275857 
0.26375 0.269384 
0.265 0.262347 
0.26625 0.25476 
0.2675 0.246637 
0.26875 0.237995 
0.27 0.228851 
0.27125 0.219223 
0.2725 0.209131 
0.27375 0.198594 
0.275 0.187634 
0.27625 0.176273 
0.2775 0.164533 
0.27875 0.152439 
0.28 0.140014 
0.28125 0.127284 
0.2825 0.114274 
0.28375 0.101011 
0.285 0.0875218 
0.28625 0.0738341 
0.2875 0.0599758 
0.28875 0.0459753 
0.29 0.0318616 
0.29125 0.0176636 
0.2925 0.0034108 
0.29375 -0.0108671 
0.295 -0.0251404 
0.29625 -0.0393792 
0.2975 -0.0535534 
0.29875 -0.0676333 
0.3 -0.0815889 
0.30125 -0.0953905 
0.3025 -0.109009 
0.30375 -0.122414 
0.305 -0.135577 
0.30625 -0.14847 
0.3075 -0.161064 
0.30875 -0.173331 
0.31 -0.185245 
0.31125 -0.196778 
0.3125 -0.207905 
0.31375 -0.2186 
0.315 -0.228839 
0.31625 -0.238598 
0.3175 -0.247854 
0.31875 -0.256585 
0.32 -0.264771 
0.32125 -0.27239 
0.3225 -0.279425 
0.32375 -0.285858 
0.325 -0.291672 
0.32625 -0.296851 
0.3275 -0.301381 
0.32875 -0.30525 
0.33 -0.308446 
0.33125 -0.310958 
0.3325 -0.312778 
0.33375 -0.313899 
0.335 -0.314313 
0.33625 -0.314018 
0.3375 -0.31301 
0.33875 -0.311287 
0.34 -0.30885 
0.34125 -0.305701 
0.3425 -0.301842 
0.34375 -0.297278 
0.345 -0.292016 
0.34625 -0.286065 
0.3475 -0.279433 
0.34875 -0.272132 
0.35 -0.264174 
0.35125 -0.255576 
0.3525 -0.246351 
0.35375 -0.236519 
0.355 -0.226097 
0.35625 -0.215108 
0.3575 -0.203573 
0.35875 -0.191516 
0.36 -0.178962 
0.36125 -0.165937 
0.3625 -0.152471 
0.36375 -0.138591 
0.365 -0.124329 
0.36625 -0.109717 
0.3675 -0.0947868 
0.36875 -0.0795736 
0.37 -0.0641124 
0.37125 -0.0484395 
0.3725 -0.0325921 
0.37375 -0.0166082 
0.375 -0.000526865 
0.37625 0.0156124 
0.3775 0.0317693 
0.37875 0.047903 
0.38 0.0639721 
0.38125 0.0799351 
0.3825 0.0957499 
0.38375 0.111374 
0.385 0.126766 
0.38625 0.141883 
0.3875 0.156683 
0.38875 0.171124 
0.39 0.185164 
0.39125 0.198762 
0.3925 0.211878 
0.39375 0.224472 
0.395 0.236503 
0.39625 0.247935 
0.3975 0.25873 
0.39875 0.268851 
0.4 0.278264 
0.40125 0.286935 
0.4025 0.294833 
0.40375 0.301926 
0.405 0.308186 
0.40625 0.313586 
0.4075 0.318102 
0.40875 0.321711 
0.41 0.324392 
0.41125 0.326127 
0.4125 0.326901 
0.41375 0.3267 
0.415 0.325514 
0.41625 0.323335 
0.4175 0.320158 
0.41875 0.315982 
0.42 0.310808 
0.42125 0.30464 
0.4225 0.297485 
0.42375 0.289355 
0.425 0.280264 
0.42625 0.27023 
0.4275 0.259274 
0.42875 0.247421 
0.43 0.234698 
0.43125 0.221139 
0.4325 0.206779 
0.43375 0.191656 
0.435 0.175814 
0.43625 0.1593 
0.4375 0.142164 
0.43875 0.124458 
0.44 0.106241 
0.44125 0.0875726 
0.4425 0.0685171 
0.44375 0.0491415 
0.445 0.0295161 
0.44625 0.00971427 
0.4475 -0.010188 
0.44875 -0.0301121 
0.45 -0.0499766 
0.45125 -0.0696983 
0.4525 -0.0891917 
0.45375 -0.10837 
0.455 -0.127144 
0.45625 -0.145424 
0.4575 -0.16312 
0.45875 -0.180141 
0.46 -0.196396 
0.46125 -0.211794 
0.4625 -0.226247 
0.46375 -0.239665 
0.465 -0.251962 
0.46625 -0.263054 
0.4675 -0.272861 
0.46875 -0.281305 
0.47 -0.288313 
0.47125 -0.293818 
0.4725 -0.297757 
0.47375 -0.300076 
0.475 -0.300725 
0.47625 -0.299666 
0.4775 -0.296869 
0.47875 -0.292312 
0.48 -0.285988 
0.48125 -0.2779 
0.4825 -0.268066 
0.48375 -0.256516 
0.485 -0.243298 
0.48625 -0.228478 
0.4875 -0.21214 
0.48875 -0.194386 
0.49 -0.175342 
0.49125 -0.155157 
0.4925 -0.134004 
0.49375 -0.112081 
0.495 -0.0896176 
0.49625 -0.0668708 
0.4975 -0.0441303 
0.49875 -0.0217201 
0.5 2.3538e-16 


0.5 2.3538e-16 
0.50125 0.0217201 
0.5025 0.0441303 
0.50375 0.0668708 
0.505 0.0896176 
0.50625 0.112081 
0.5075 0.134004 
0.50875 0.155157 
0.51 0.175342 
0.51125 0.194386 
0.5125 0.21214 
0.51375 0.228478 
0.515 0.243298 
0.51625 0.256516 
0.5175 0.268066 
0.51875 0.2779 
0.52 0.285988 
0.52125 0.292312 
0.5225 0.296869 
0.52375 0.299666 
0.525 0.300725 
0.52625 0.300076 
0.5275 0.297757 
0.52875 0.293818 
0.53 0.288313 
0.53125 0.281305 
0.5325 0.272861 
0.53375 0.263054 
0.535 0.251962 
0.53625 0.239665 
0.5375 0.226247 
0.53875 0.211794 
0.54 0.196396 
0.54125 0.180141 
0.5425 0.16312 
0.54375 0.145424 
0.545 0.127144 
0.54625 0.10837 
0.5475 0.0891917 
0.54875 0.0696983 
0.55 0.0499766 
0.55125 0.0301121 
0.5525 0.010188 
0.55375 -0.00971427 
0.555 -0.0295161 
0.55625 -0.0491415 
0.5575 -0.0685171 
0.55875 -0.0875726 
0.56 -0.106241 
0.56125 -0.124458 
0.5625 -0.142164 
0.56375 -0.1593 
0.565 -0.175814 
0.56625 -0.191656 
0.5675 -0.206779 
0.56875 -0.221139 
0.57 -0.234698 
0.57125 -0.247421 
0.5725 -0.259274 
0.57375 -0.27023 
0.575 -0.280264 
0.57625 -0.289355 
0.5775 -0.297485 
0.57875 -0.30464 
0.58 -0.310808 
0.58125 -0.315982 
0.5825 -0.320158 
0.58375 -0.323335 
0.585 -0.325514 
0.58625 -0.3267 
0.5875 -0.326901 
0.58875 -0.326127 
0.59 -0.324392 
0.59125 -0.321711 
0.5925 -0.318102 
0.59375 -0.313586 
0.595 -0.308186 
0.59625 -0.301926 
0.5975 -0.294833 
0.59875 -0.286935 
0.6 -0.278264 
0.60125 -0.268851 
0.6025 -0.25873 
0.60375 -0.247935 
0.605 -0.236503 
0.60625 -0.224472 
0.6075 -0.211878 
0.60875 -0.198762 
0.61 -0.185164 
0.61125 -0.171124 
0.6125 -0.156683 
0.61375 -0.141883 
0.615 -0.126766 
0.61625 -0.111374 
0.6175 -0.0957499 
0.61875 -0.0799351 
0.62 -0.0639721 
0.62125 -0.047903 
0.6225 -0.0317693 
0.62375 -0.0156124 
0.625 0.000526865 
0.62625 0.0166082 
0.6275 0.0325921 
0.62875 0.0484395 
0.63 0.0641124 
0.63125 0.0795736 
0.6325 0.0947868 
0.63375 0.109717 
0.635 0.124329 
0.63625 0.138591 
0.6375 0.152471 
0.63875 0.165937 
0.64 0.178962 
0.64125 0.191516 
0.6425 0.203573 
0.64375 0.215108 
0.645 0.226097 
0.64625 0.236519 
0.6475 0.246351 
0.64875 0.255576 
0.65 0.264174 
0.65125 0.272132 
0.6525 0.279433 
0.65375 0.286065 
0.655 0.292016 
0.65625 0.297278 
0.6575 0.301842 
0.65875 0.305701 
0.66 0.30885 
0.66125 0.311287 
0.6625 0.31301 
0.66375 0.314018 
0.665 0.314313 
0.66625 0.313899 
0.6675 0.312778 
0.66875 0.310958 
0.67 0.308446 
0.67125 0.30525 
0.6725 0.301381 
0.67375 0.296851 
0.675 0.291672 
0.67625 0.285858 
0.6775 0.279425 
0.67875 0.27239 
0.68 0.264771 
0.68125 0.256585 
0.6825 0.247854 
0.68375 0.238598 
0.685 0.228839 
0.68625 0.2186 
0.6875 0.207905 
0.68875 0.196778 
0.69 0.185245 
0.69125 0.173331 
0.6925 0.161064 
0.69375 0.14847 
0.695 0.135577 
0.69625 0.122414 
0.6975 0.109009 
0.69875 0.0953905 
0.7 0.0815889 
0.70125 0.0676333 
0.7025 0.0535534 
0.70375 0.0393792 
0.705 0.0251404 
0.70625 0.0108671 
0.7075 -0.0034108 
0.70875 -0.0176636 
0.71 -0.0318616 
0.71125 -0.0459753 
0.7125 -0.0599758 
0.71375 -0.0738341 
0.715 -0.0875218 
0.71625 -0.101011 
0.7175 -0.114274 
0.71875 -0.127284 
0.72 -0.140014 
0.72125 -0.152439 
0.7225 -0.164533 
0.72375 -0.176273 
0.725 -0.187634 
0.72625 -0.198594 
0.7275 -0.209131 
0.72875 -0.219223 
0.73 -0.228851 
0.73125 -0.237995 
0.7325 -0.246637 
0.73375 -0.25476 
0.735 -0.262347 
0.73625 -0.269384 
0.7375 -0.275857 
0.73875 -0.281752 
0.74 -0.287059 
0.74125 -0.291766 
0.7425 -0.295865 
0.74375 -0.299347 
0.745 -0.302205 
0.74625 -0.304434 
0.7475 -0.306029 
0.74875 -0.306988 
0.75 -0.307307 
0.75125 -0.306988 
0.7525 -0.306029 
0.75375 -0.304434 
0.755 -0.302205 
0.75625 -0.299347 
0.7575 -0.295865 
0.75875 -0.291766 
0.76 -0.287059 
0.76125 -0.281752 
0.7625 -0.275857 
0.76375 -0.269384 
0.765 -0.262347 
0.76625 -0.25476 
0.7675 -0.246637 
0.76875 -0.237995 
0.77 -0.228851 
0.77125 -0.219223 
0.7725 -0.209131 
0.77375 -0.198594 
0.775 -0.187634 
0.77625 -0.176273 
0.7775 -0.164533 
0.77875 -0.152439 
0.78 -0.140014 
0.78125 -0.127284 
0.7825 -0.114274 
0.78375 -0.101011 
0.785 -0.0875218 
0.78625 -0.0738341 
0.7875 -0.0599758 
0.78875 -0.0459753 
0.79 -0.0318616 
0.79125 -0.0176636 
0.7925 -0.0034108 
0.79375 0.0108671 
0.795 0.0251404 
0.79625 0.0393792 
0.7975 0.0535534 
0.79875 0.0676333 
0.8 0.0815889 
0.80125 0.0953905 
0.8025 0.109009 
0.80375 0.122414 
0.805 0.135577 
0.80625 0.14847 
0.8075 0.161064 
0.80875 0.173331 
0.81 0.185245 
0.81125 0.196778 
0.8125 0.207905 
0.81375 0.2186 
0.815 0.228839 
0.81625 0.238598 
0.8175 0.247854 
0.81875 0.256585 
0.82 0.264771 
0.82125 0.27239 
0.8225 0.279425 
0.82375 0.285858 
0.825 0.291672 
0.82625 0.296851 
0.8275 0.301381 
0.82875 0.30525 
0.83 0.308446 
0.83125 0.310958 
0.8325 0.312778 
0.83375 0.313899 
0.835 0.314313 
0.83625 0.314018 
0.8375 0.31301 
0.83875 0.311287 
0.84 0.30885 
0.84125 0.305701 
0.8425 0.301842 
0.84375 0.297278 
0.845 0.292016 
0.84625 0.286065 
0.8475 0.279433 
0.84875 0.272132 
0.85 0.264174 
0.85125 0.255576 
0.8525 0.246351 
0.85375 0.236519 
0.855 0.226097 
0.85625 0.215108 
0.8575 0.203573 
0.85875 0.191516 
0.86 0.178962 
0.86125 0.165937 
0.8625 0.152471 
0.86375 0.138591 
0.865 0.124329 
0.86625 0.109717 
0.8675 0.0947868 
0.86875 0.0795736 
0.87 0.0641124 
0.87125 0.0484395 
0.8725 0.0325921 
0.87375 0.0166082 
0.875 0.000526865 
0.87625 -0.0156124 
0.8775 -0.0317693 
0.87875 -0.047903 
0.88 -0.0639721 
0.88125 -0.0799351 
0.8825 -0.0957499 
0.88375 -0.111374 
0.885 -0.126766 
0.88625 -0.141883 
0.8875 -0.156683 
0.88875 -0.171124 
0.89 -0.185164 
0.89125 -0.198762 
0.8925 -0.211878 
0.89375 -0.224472 
0.895 -0.236503 
0.89625 -0.247935 
0.8975 -0.25873 
0.89875 -0.268851 
0.9 -0.278264 
0.90125 -0.286935 
0.9025 -0.294833 
0.90375 -0.301926 
0.905 -0.308186 
0.90625 -0.313586 
0.9075 -0.318102 
0.90875 -0.321711 
0.91 -0.324392 
0.91125 -0.326127 
0.9125 -0.326901 
0.91375 -0.3267 
0.915 -0.325514 
0.91625 -0.323335 
0.9175 -0.320158 
0.91875 -0.315982 
0.92 -0.310808 
0.92125 -0.30464 
0.9225 -0.297485 
0.92375 -0.289355 
0.925 -0.280264 
0.92625 -0.27023 
0.9275 -0.259274 
0.92875 -0.247421 
0.93 -0.234698 
0.93125 -0.221139 
0.9325 -0.206779 
0.93375 -0.191656 
0.935 -0.175814 
0.93625 -0.1593 
0.9375 -0.142164 
0.93875 -0.124458 
0.94 -0.106241 
0.94125 -0.0875726 
0.9425 -0.0685171 
0.94375 -0.0491415 
0.945 -0.0295161 
0.94625 -0.00971427 
0.9475 0.010188 
0.94875 0.0301121 
0.95 0.0499766 
0.95125 0.0696983 
0.9525 0.0891917 
0.95375 0.10837 
0.955 0.127144 
0.95625 0.145424 
0.9575 0.16312 
0.95875 0.180141 
0.96 0.196396 
0.96125 0.211794 
0.9625 0.226247 
0.96375 0.239665 
0.965 0.251962 
0.96625 0.263054 
0.9675 0.272861 
0.96875 0.281305 
0.97 0.288313 
0.97125 0.293818 
0.9725 0.297757 
0.97375 0.300076 
0.975 0.300725 
0.97625 0.299666 
0.9775 0.296869 
0.97875 0.292312 
0.98 0.285988 
0.98125 0.2779 
0.9825 0.268066 
0.98375 0.256516 
0.985 0.243298 
0.98625 0.228478 
0.9875 0.21214 
0.98875 0.194386 
0.99 0.175342 
0.99125 0.155157 
0.9925 0.134004 
0.99375 0.112081 
0.995 0.0896176 
0.99625 0.0668708 
0.9975 0.0441303 
0.99875 0.0217201 
1 0 


