# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_18> 
0.48375 0.0200754 
0.485 0.0131296 
0.48625 0.00594515 
0.4875 -0.00131541 
0.48875 -0.00846066 
0.49 -0.0152674 
0.49125 -0.0214781 
0.4925 -0.0267977 
0.49375 -0.0308905 
0.495 -0.0333771 
0.49625 -0.0338306 
0.4975 -0.0317734 
0.49875 -0.0266727 
0.5 -0.0179368 


0.5 -0.0179368 
0.50125 -0.0266727 
0.5025 -0.0317734 
0.50375 -0.0338306 
0.505 -0.0333771 
0.50625 -0.0308905 
0.5075 -0.0267977 
0.50875 -0.0214781 
0.51 -0.0152674 
0.51125 -0.00846066 
0.5125 -0.00131541 
0.51375 0.00594515 
0.515 0.0131296 
0.51625 0.0200754 
0.5175 0.0266469 
0.51875 0.0327324 
0.52 0.0382421 
0.52125 0.0431065 
0.5225 0.0472739 
0.52375 0.0507087 
0.525 0.0533899 
0.52625 0.0553091 
0.5275 0.0564696 
0.52875 0.0568845 
0.53 0.0565754 
0.53125 0.0555717 
0.5325 0.0539089 
0.53375 0.051628 
0.535 0.0487742 
0.53625 0.0453962 
0.5375 0.0415455 
0.53875 0.0372755 
0.54 0.0326408 
0.54125 0.0276968 
0.5425 0.0224988 
0.54375 0.0171019 
0.545 0.0115603 
0.54625 0.00592694 
0.5475 0.000253169 
0.54875 -0.00541152 
0.55 -0.0110198 
0.55125 -0.0165268 
0.5525 -0.0218902 
0.55375 -0.0270704 
0.555 -0.0320307 
0.55625 -0.0367373 
0.5575 -0.0411596 
0.55875 -0.0452701 
0.56 -0.0490443 
0.56125 -0.0524609 
0.5625 -0.0555018 
0.56375 -0.0581517 
0.565 -0.0603988 
0.56625 -0.0622338 
0.5675 -0.0636506 
0.56875 -0.0646459 
0.57 -0.065219 
0.57125 -0.0653719 
0.5725 -0.0651089 
0.57375 -0.0644369 
0.575 -0.063365 
0.57625 -0.0619043 
0.5775 -0.0600678 
0.57875 -0.0578706 
0.58 -0.0553292 
0.58125 -0.0524618 
0.5825 -0.049288 
0.58375 -0.0458284 
0.585 -0.0421051 
0.58625 -0.0381408 
0.5875 -0.0339591 
0.58875 -0.0295844 
0.59 -0.0250415 
0.59125 -0.0203557 
0.5925 -0.0155524 
0.59375 -0.0106572 
0.595 -0.00569592 
0.59625 -0.000693986 
0.5975 0.00432326 
0.59875 0.00933081 
0.6 0.0143041 
0.60125 0.0192192 
0.6025 0.0240526 
0.60375 0.0287816 
0.605 0.0333844 
0.60625 0.0378399 
0.6075 0.0421282 
0.60875 0.0462301 
0.61 0.0501276 
0.61125 0.0538039 
0.6125 0.0572432 
0.61375 0.0604312 
0.615 0.0633545 
0.61625 0.0660012 
0.6175 0.0683606 
0.61875 0.0704234 
0.62 0.0721816 
0.62125 0.0736285 
0.6225 0.0747589 
0.62375 0.0755687 
0.625 0.0760553 
0.62625 0.0762175 
0.6275 0.0760552 
0.62875 0.0755698 
0.63 0.0747638 
0.63125 0.0736411 
0.6325 0.0722067 
0.63375 0.0704668 
0.635 0.0684288 
0.63625 0.0661012 
0.6375 0.0634933 
0.63875 0.0606159 
0.64 0.0574802 
0.64125 0.0540987 
0.6425 0.0504846 
0.64375 0.0466519 
0.645 0.0426154 
0.64625 0.0383905 
0.6475 0.0339932 
0.64875 0.0294401 
0.65 0.0247484 
0.65125 0.0199355 
0.6525 0.0150193 
0.65375 0.0100181 
0.655 0.00495019 
0.65625 -0.000165746 
0.6575 -0.00531102 
0.65875 -0.0104669 
0.66 -0.0156145 
0.66125 -0.0207354 
0.6625 -0.0258109 
0.66375 -0.0308227 
0.665 -0.0357528 
0.66625 -0.0405833 
0.6675 -0.045297 
0.66875 -0.0498768 
0.67 -0.0543063 
0.67125 -0.0585695 
0.6725 -0.062651 
0.67375 -0.0665361 
0.675 -0.0702107 
0.67625 -0.0736613 
0.6775 -0.0768755 
0.67875 -0.0798413 
0.68 -0.0825476 
0.68125 -0.0849845 
0.6825 -0.0871424 
0.68375 -0.0890131 
0.685 -0.090589 
0.68625 -0.0918638 
0.6875 -0.0928318 
0.68875 -0.0934885 
0.69 -0.0938303 
0.69125 -0.0938548 
0.6925 -0.0935603 
0.69375 -0.0929465 
0.695 -0.0920137 
0.69625 -0.0907635 
0.6975 -0.0891985 
0.69875 -0.0873221 
0.7 -0.085139 
0.70125 -0.0826546 
0.7025 -0.0798754 
0.70375 -0.0768089 
0.705 -0.0734633 
0.70625 -0.069848 
0.7075 -0.0659731 
0.70875 -0.0618495 
0.71 -0.057489 
0.71125 -0.0529042 
0.7125 -0.0481085 
0.71375 -0.0431157 
0.715 -0.0379408 
0.71625 -0.0325988 
0.7175 -0.0271059 
0.71875 -0.0214784 
0.72 -0.0157333 
0.72125 -0.00988802 
0.7225 -0.00396031 
0.72375 0.00203166 
0.725 0.00806943 
0.72625 0.0141343 
0.7275 0.0202074 
0.72875 0.0262697 
0.73 0.032302 
0.73125 0.0382853 
0.7325 0.0442003 
0.73375 0.0500281 
0.735 0.0557497 
0.73625 0.0613463 
0.7375 0.0667996 
0.73875 0.0720913 
0.74 0.0772036 
0.74125 0.082119 
0.7425 0.0868205 
0.74375 0.0912918 
0.745 0.0955168 
0.74625 0.0994803 
0.7475 0.103168 
0.74875 0.106565 
0.75 0.109659 
0.75125 0.112437 
0.7525 0.114888 
0.75375 0.117 
0.755 0.118766 
0.75625 0.120174 
0.7575 0.121218 
0.75875 0.121891 
0.76 0.122186 
0.76125 0.1221 
0.7625 0.121628 
0.76375 0.120768 
0.765 0.119519 
0.76625 0.11788 
0.7675 0.115852 
0.76875 0.113438 
0.77 0.11064 
0.77125 0.107463 
0.7725 0.103913 
0.77375 0.0999969 
0.775 0.0957218 
0.77625 0.0910974 
0.7775 0.0861338 
0.77875 0.0808427 
0.78 0.0752365 
0.78125 0.069329 
0.7825 0.0631349 
0.78375 0.0566699 
0.785 0.0499509 
0.78625 0.0429957 
0.7875 0.0358231 
0.78875 0.0284527 
0.79 0.0209049 
0.79125 0.0132012 
0.7925 0.00536365 
0.79375 -0.002585 
0.795 -0.0106212 
0.79625 -0.018721 
0.7975 -0.0268597 
0.79875 -0.0350123 
0.8 -0.0431532 
0.80125 -0.0512566 
0.8025 -0.0592963 
0.80375 -0.0672462 
0.805 -0.0750796 
0.80625 -0.08277 
0.8075 -0.0902911 
0.80875 -0.0976164 
0.81 -0.10472 
0.81125 -0.111575 
0.8125 -0.118156 
0.81375 -0.124439 
0.815 -0.130399 
0.81625 -0.13601 
0.8175 -0.141251 
0.81875 -0.146098 
0.82 -0.15053 
0.82125 -0.154525 
0.8225 -0.158063 
0.82375 -0.161126 
0.825 -0.163697 
0.82625 -0.165758 
0.8275 -0.167294 
0.82875 -0.168292 
0.83 -0.16874 
0.83125 -0.168626 
0.8325 -0.167942 
0.83375 -0.166679 
0.835 -0.164833 
0.83625 -0.162399 
0.8375 -0.159375 
0.83875 -0.155761 
0.84 -0.151558 
0.84125 -0.14677 
0.8425 -0.141403 
0.84375 -0.135463 
0.845 -0.128962 
0.84625 -0.121911 
0.8475 -0.114323 
0.84875 -0.106215 
0.85 -0.0976044 
0.85125 -0.0885121 
0.8525 -0.0789602 
0.85375 -0.0689732 
0.855 -0.0585775 
0.85625 -0.0478018 
0.8575 -0.0366765 
0.85875 -0.0252343 
0.86 -0.0135094 
0.86125 -0.00153816 
0.8625 0.0106414 
0.86375 0.0229894 
0.865 0.0354647 
0.86625 0.0480242 
0.8675 0.0606237 
0.86875 0.0732175 
0.87 0.0857587 
0.87125 0.0981994 
0.8725 0.110491 
0.87375 0.122583 
0.875 0.134426 
0.87625 0.145968 
0.8775 0.157159 
0.87875 0.167946 
0.88 0.17828 
0.88125 0.188107 
0.8825 0.197379 
0.88375 0.206043 
0.885 0.214052 
0.88625 0.221356 
0.8875 0.227909 
0.88875 0.233663 
0.89 0.238577 
0.89125 0.242607 
0.8925 0.245713 
0.89375 0.247858 
0.895 0.249007 
0.89625 0.249127 
0.8975 0.24819 
0.89875 0.24617 
0.9 0.243046 
0.90125 0.238798 
0.9025 0.233414 
0.90375 0.226883 
0.905 0.219201 
0.90625 0.210367 
0.9075 0.200386 
0.90875 0.189268 
0.91 0.177029 
0.91125 0.16369 
0.9125 0.149279 
0.91375 0.133828 
0.915 0.117376 
0.91625 0.0999703 
0.9175 0.0816617 
0.91875 0.0625094 
0.92 0.0425785 
0.92125 0.0219411 
0.9225 0.000676008 
0.92375 -0.0211314 
0.925 -0.0433891 
0.92625 -0.0659981 
0.9275 -0.0888532 
0.92875 -0.111843 
0.93 -0.134848 
0.93125 -0.157747 
0.9325 -0.180408 
0.93375 -0.202697 
0.935 -0.224474 
0.93625 -0.245593 
0.9375 -0.265906 
0.93875 -0.285261 
0.94 -0.303502 
0.94125 -0.32047 
0.9425 -0.336008 
0.94375 -0.349955 
0.945 -0.36215 
0.94625 -0.372436 
0.9475 -0.380656 
0.94875 -0.386658 
0.95 -0.390292 
0.95125 -0.391418 
0.9525 -0.389901 
0.95375 -0.385617 
0.955 -0.378451 
0.95625 -0.368302 
0.9575 -0.355085 
0.95875 -0.33873 
0.96 -0.319187 
0.96125 -0.296429 
0.9625 -0.270452 
0.96375 -0.241278 
0.965 -0.208962 
0.96625 -0.173589 
0.9675 -0.135281 
0.96875 -0.0942021 
0.97 -0.0505567 
0.97125 -0.00459799 
0.9725 0.0433697 
0.97375 0.0929865 
0.975 0.143832 
0.97625 0.195422 
0.9775 0.2472 
0.97875 0.298538 
0.98 0.348723 
0.98125 0.396958 
0.9825 0.442354 
0.98375 0.483921 
0.985 0.520564 
0.98625 0.551075 
0.9875 0.574127 
0.98875 0.588265 
0.99 0.591896 
0.99125 0.583287 
0.9925 0.560548 
0.99375 0.521629 
0.995 0.464309 
0.99625 0.386183 
0.9975 0.284658 
0.99875 0.156934 
1 0 


