# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_1> 
0.4925 0.0221783 
0.49375 0.0184963 
0.495 0.0148083 
0.49625 0.0111144 
0.4975 0.00741492 
0.49875 0.00371003 
0.5 -6.26669e-16 


0.5 -6.26669e-16 
0.50125 -0.00371003 
0.5025 -0.00741492 
0.50375 -0.0111144 
0.505 -0.0148083 
0.50625 -0.0184963 
0.5075 -0.0221783 
0.50875 -0.0258538 
0.51 -0.0295229 
0.51125 -0.0331851 
0.5125 -0.0368403 
0.51375 -0.0404883 
0.515 -0.0441289 
0.51625 -0.0477617 
0.5175 -0.0513866 
0.51875 -0.0550034 
0.52 -0.0586119 
0.52125 -0.0622118 
0.5225 -0.065803 
0.52375 -0.0693852 
0.525 -0.0729582 
0.52625 -0.0765218 
0.5275 -0.0800759 
0.52875 -0.0836202 
0.53 -0.0871545 
0.53125 -0.0906786 
0.5325 -0.0941924 
0.53375 -0.0976956 
0.535 -0.101188 
0.53625 -0.104669 
0.5375 -0.10814 
0.53875 -0.111599 
0.54 -0.115046 
0.54125 -0.118482 
0.5425 -0.121906 
0.54375 -0.125318 
0.545 -0.128718 
0.54625 -0.132105 
0.5475 -0.13548 
0.54875 -0.138842 
0.55 -0.142191 
0.55125 -0.145527 
0.5525 -0.14885 
0.55375 -0.152159 
0.555 -0.155455 
0.55625 -0.158737 
0.5575 -0.162005 
0.55875 -0.165259 
0.56 -0.168499 
0.56125 -0.171725 
0.5625 -0.174936 
0.56375 -0.178132 
0.565 -0.181314 
0.56625 -0.18448 
0.5675 -0.187632 
0.56875 -0.190768 
0.57 -0.193889 
0.57125 -0.196994 
0.5725 -0.200084 
0.57375 -0.203157 
0.575 -0.206215 
0.57625 -0.209257 
0.5775 -0.212282 
0.57875 -0.215291 
0.58 -0.218284 
0.58125 -0.22126 
0.5825 -0.224219 
0.58375 -0.227161 
0.585 -0.230087 
0.58625 -0.232995 
0.5875 -0.235886 
0.58875 -0.238759 
0.59 -0.241615 
0.59125 -0.244454 
0.5925 -0.247274 
0.59375 -0.250077 
0.595 -0.252862 
0.59625 -0.255629 
0.5975 -0.258377 
0.59875 -0.261107 
0.6 -0.263819 
0.60125 -0.266512 
0.6025 -0.269187 
0.60375 -0.271843 
0.605 -0.27448 
0.60625 -0.277098 
0.6075 -0.279697 
0.60875 -0.282276 
0.61 -0.284837 
0.61125 -0.287378 
0.6125 -0.2899 
0.61375 -0.292402 
0.615 -0.294885 
0.61625 -0.297347 
0.6175 -0.29979 
0.61875 -0.302213 
0.62 -0.304616 
0.62125 -0.306999 
0.6225 -0.309362 
0.62375 -0.311704 
0.625 -0.314026 
0.62625 -0.316328 
0.6275 -0.318609 
0.62875 -0.320869 
0.63 -0.323109 
0.63125 -0.325327 
0.6325 -0.327525 
0.63375 -0.329702 
0.635 -0.331858 
0.63625 -0.333993 
0.6375 -0.336107 
0.63875 -0.3382 
0.64 -0.340271 
0.64125 -0.34232 
0.6425 -0.344349 
0.64375 -0.346355 
0.645 -0.348341 
0.64625 -0.350304 
0.6475 -0.352246 
0.64875 -0.354166 
0.65 -0.356064 
0.65125 -0.35794 
0.6525 -0.359794 
0.65375 -0.361626 
0.655 -0.363435 
0.65625 -0.365223 
0.6575 -0.366988 
0.65875 -0.368732 
0.66 -0.370452 
0.66125 -0.37215 
0.6625 -0.373826 
0.66375 -0.37548 
0.665 -0.37711 
0.66625 -0.378718 
0.6675 -0.380303 
0.66875 -0.381866 
0.67 -0.383406 
0.67125 -0.384923 
0.6725 -0.386417 
0.67375 -0.387888 
0.675 -0.389336 
0.67625 -0.390761 
0.6775 -0.392163 
0.67875 -0.393541 
0.68 -0.394897 
0.68125 -0.396229 
0.6825 -0.397538 
0.68375 -0.398824 
0.685 -0.400087 
0.68625 -0.401326 
0.6875 -0.402541 
0.68875 -0.403734 
0.69 -0.404902 
0.69125 -0.406048 
0.6925 -0.407169 
0.69375 -0.408267 
0.695 -0.409341 
0.69625 -0.410392 
0.6975 -0.411419 
0.69875 -0.412422 
0.7 -0.413402 
0.70125 -0.414357 
0.7025 -0.415289 
0.70375 -0.416197 
0.705 -0.417081 
0.70625 -0.417942 
0.7075 -0.418778 
0.70875 -0.41959 
0.71 -0.420378 
0.71125 -0.421143 
0.7125 -0.421883 
0.71375 -0.422599 
0.715 -0.423291 
0.71625 -0.423959 
0.7175 -0.424603 
0.71875 -0.425223 
0.72 -0.425819 
0.72125 -0.42639 
0.7225 -0.426937 
0.72375 -0.42746 
0.725 -0.427959 
0.72625 -0.428434 
0.7275 -0.428884 
0.72875 -0.42931 
0.73 -0.429712 
0.73125 -0.430089 
0.7325 -0.430443 
0.73375 -0.430771 
0.735 -0.431076 
0.73625 -0.431356 
0.7375 -0.431612 
0.73875 -0.431844 
0.74 -0.432051 
0.74125 -0.432234 
0.7425 -0.432392 
0.74375 -0.432526 
0.745 -0.432636 
0.74625 -0.432721 
0.7475 -0.432782 
0.74875 -0.432819 
0.75 -0.432831 
0.75125 -0.432819 
0.7525 -0.432782 
0.75375 -0.432721 
0.755 -0.432636 
0.75625 -0.432526 
0.7575 -0.432392 
0.75875 -0.432234 
0.76 -0.432051 
0.76125 -0.431844 
0.7625 -0.431612 
0.76375 -0.431356 
0.765 -0.431076 
0.76625 -0.430771 
0.7675 -0.430443 
0.76875 -0.430089 
0.77 -0.429712 
0.77125 -0.42931 
0.7725 -0.428884 
0.77375 -0.428434 
0.775 -0.427959 
0.77625 -0.42746 
0.7775 -0.426937 
0.77875 -0.42639 
0.78 -0.425819 
0.78125 -0.425223 
0.7825 -0.424603 
0.78375 -0.423959 
0.785 -0.423291 
0.78625 -0.422599 
0.7875 -0.421883 
0.78875 -0.421143 
0.79 -0.420378 
0.79125 -0.41959 
0.7925 -0.418778 
0.79375 -0.417942 
0.795 -0.417081 
0.79625 -0.416197 
0.7975 -0.415289 
0.79875 -0.414357 
0.8 -0.413402 
0.80125 -0.412422 
0.8025 -0.411419 
0.80375 -0.410392 
0.805 -0.409341 
0.80625 -0.408267 
0.8075 -0.407169 
0.80875 -0.406048 
0.81 -0.404902 
0.81125 -0.403734 
0.8125 -0.402541 
0.81375 -0.401326 
0.815 -0.400087 
0.81625 -0.398824 
0.8175 -0.397538 
0.81875 -0.396229 
0.82 -0.394897 
0.82125 -0.393541 
0.8225 -0.392163 
0.82375 -0.390761 
0.825 -0.389336 
0.82625 -0.387888 
0.8275 -0.386417 
0.82875 -0.384923 
0.83 -0.383406 
0.83125 -0.381866 
0.8325 -0.380303 
0.83375 -0.378718 
0.835 -0.37711 
0.83625 -0.37548 
0.8375 -0.373826 
0.83875 -0.37215 
0.84 -0.370452 
0.84125 -0.368732 
0.8425 -0.366988 
0.84375 -0.365223 
0.845 -0.363435 
0.84625 -0.361626 
0.8475 -0.359794 
0.84875 -0.35794 
0.85 -0.356064 
0.85125 -0.354166 
0.8525 -0.352246 
0.85375 -0.350304 
0.855 -0.348341 
0.85625 -0.346355 
0.8575 -0.344349 
0.85875 -0.34232 
0.86 -0.340271 
0.86125 -0.3382 
0.8625 -0.336107 
0.86375 -0.333993 
0.865 -0.331858 
0.86625 -0.329702 
0.8675 -0.327525 
0.86875 -0.325327 
0.87 -0.323109 
0.87125 -0.320869 
0.8725 -0.318609 
0.87375 -0.316328 
0.875 -0.314026 
0.87625 -0.311704 
0.8775 -0.309362 
0.87875 -0.306999 
0.88 -0.304616 
0.88125 -0.302213 
0.8825 -0.29979 
0.88375 -0.297347 
0.885 -0.294885 
0.88625 -0.292402 
0.8875 -0.2899 
0.88875 -0.287378 
0.89 -0.284837 
0.89125 -0.282276 
0.8925 -0.279697 
0.89375 -0.277098 
0.895 -0.27448 
0.89625 -0.271843 
0.8975 -0.269187 
0.89875 -0.266512 
0.9 -0.263819 
0.90125 -0.261107 
0.9025 -0.258377 
0.90375 -0.255629 
0.905 -0.252862 
0.90625 -0.250077 
0.9075 -0.247274 
0.90875 -0.244454 
0.91 -0.241615 
0.91125 -0.238759 
0.9125 -0.235886 
0.91375 -0.232995 
0.915 -0.230087 
0.91625 -0.227161 
0.9175 -0.224219 
0.91875 -0.22126 
0.92 -0.218284 
0.92125 -0.215291 
0.9225 -0.212282 
0.92375 -0.209257 
0.925 -0.206215 
0.92625 -0.203157 
0.9275 -0.200084 
0.92875 -0.196994 
0.93 -0.193889 
0.93125 -0.190768 
0.9325 -0.187632 
0.93375 -0.18448 
0.935 -0.181314 
0.93625 -0.178132 
0.9375 -0.174936 
0.93875 -0.171725 
0.94 -0.168499 
0.94125 -0.165259 
0.9425 -0.162005 
0.94375 -0.158737 
0.945 -0.155455 
0.94625 -0.152159 
0.9475 -0.14885 
0.94875 -0.145527 
0.95 -0.142191 
0.95125 -0.138842 
0.9525 -0.13548 
0.95375 -0.132105 
0.955 -0.128718 
0.95625 -0.125318 
0.9575 -0.121906 
0.95875 -0.118482 
0.96 -0.115046 
0.96125 -0.111599 
0.9625 -0.10814 
0.96375 -0.104669 
0.965 -0.101188 
0.96625 -0.0976956 
0.9675 -0.0941924 
0.96875 -0.0906786 
0.97 -0.0871545 
0.97125 -0.0836202 
0.9725 -0.0800759 
0.97375 -0.0765218 
0.975 -0.0729582 
0.97625 -0.0693852 
0.9775 -0.065803 
0.97875 -0.0622118 
0.98 -0.0586119 
0.98125 -0.0550034 
0.9825 -0.0513866 
0.98375 -0.0477617 
0.985 -0.0441289 
0.98625 -0.0404883 
0.9875 -0.0368403 
0.98875 -0.0331851 
0.99 -0.0295229 
0.99125 -0.0258538 
0.9925 -0.0221783 
0.99375 -0.0184963 
0.995 -0.0148083 
0.99625 -0.0111144 
0.9975 -0.00741492 
0.99875 -0.00371003 
1 0 


