# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_L_11> 
0.5325 -0.338338 
0.53375 -0.324995 
0.535 -0.310816 
0.53625 -0.295889 
0.5375 -0.280299 
0.53875 -0.264128 
0.54 -0.247455 
0.54125 -0.230354 
0.5425 -0.212896 
0.54375 -0.195151 
0.545 -0.177183 
0.54625 -0.159053 
0.5475 -0.140822 
0.54875 -0.122544 
0.55 -0.104274 
0.55125 -0.0860617 
0.5525 -0.0679543 
0.55375 -0.0499971 
0.555 -0.0322327 
0.55625 -0.0147009 
0.5575 0.00256062 
0.55875 0.0195168 
0.56 0.0361348 
0.56125 0.0523839 
0.5625 0.0682357 
0.56375 0.0836637 
0.565 0.0986437 
0.56625 0.113153 
0.5675 0.127172 
0.56875 0.140681 
0.57 0.153664 
0.57125 0.166105 
0.5725 0.177992 
0.57375 0.189313 
0.575 0.200056 
0.57625 0.210214 
0.5775 0.21978 
0.57875 0.228747 
0.58 0.237111 
0.58125 0.244869 
0.5825 0.252019 
0.58375 0.25856 
0.585 0.264492 
0.58625 0.269818 
0.5875 0.27454 
0.58875 0.278661 
0.59 0.282186 
0.59125 0.285121 
0.5925 0.287472 
0.59375 0.289246 
0.595 0.290451 
0.59625 0.291096 
0.5975 0.29119 
0.59875 0.290745 
0.6 0.28977 
0.60125 0.288276 
0.6025 0.286278 
0.60375 0.283785 
0.605 0.280812 
0.60625 0.277373 
0.6075 0.273481 
0.60875 0.26915 
0.61 0.264395 
0.61125 0.259231 
0.6125 0.253674 
0.61375 0.247739 
0.615 0.241442 
0.61625 0.2348 
0.6175 0.227827 
0.61875 0.220542 
0.62 0.21296 
0.62125 0.205098 
0.6225 0.196972 
0.62375 0.188601 
0.625 0.18 
0.62625 0.171186 
0.6275 0.162177 
0.62875 0.152989 
0.63 0.143638 
0.63125 0.134143 
0.6325 0.124518 
0.63375 0.114782 
0.635 0.10495 
0.63625 0.095038 
0.6375 0.085063 
0.63875 0.0750406 
0.64 0.0649865 
0.64125 0.0549162 
0.6425 0.0448451 
0.64375 0.0347882 
0.645 0.0247604 
0.64625 0.0147762 
0.6475 0.00484993 
0.64875 -0.00500445 
0.65 -0.0147732 
0.65125 -0.024443 
0.6525 -0.0340007 
0.65375 -0.0434335 
0.655 -0.0527291 
0.65625 -0.0618755 
0.6575 -0.0708608 
0.65875 -0.0796738 
0.66 -0.0883035 
0.66125 -0.0967393 
0.6625 -0.104971 
0.66375 -0.112989 
0.665 -0.120783 
0.66625 -0.128345 
0.6675 -0.135666 
0.66875 -0.142737 
0.67 -0.149552 
0.67125 -0.156102 
0.6725 -0.162381 
0.67375 -0.168381 
0.675 -0.174098 
0.67625 -0.179524 
0.6775 -0.184656 
0.67875 -0.189487 
0.68 -0.194014 
0.68125 -0.198233 
0.6825 -0.202139 
0.68375 -0.20573 
0.685 -0.209002 
0.68625 -0.211955 
0.6875 -0.214585 
0.68875 -0.216891 
0.69 -0.218872 
0.69125 -0.220528 
0.6925 -0.221858 
0.69375 -0.222862 
0.695 -0.22354 
0.69625 -0.223894 
0.6975 -0.223926 
0.69875 -0.223635 
0.7 -0.223026 
0.70125 -0.222099 
0.7025 -0.220859 
0.70375 -0.219308 
0.705 -0.217449 
0.70625 -0.215287 
0.7075 -0.212825 
0.70875 -0.210069 
0.71 -0.207023 
0.71125 -0.203692 
0.7125 -0.200083 
0.71375 -0.1962 
0.715 -0.19205 
0.71625 -0.18764 
0.7175 -0.182975 
0.71875 -0.178064 
0.72 -0.172913 
0.72125 -0.16753 
0.7225 -0.161922 
0.72375 -0.156098 
0.725 -0.150066 
0.72625 -0.143834 
0.7275 -0.137412 
0.72875 -0.130806 
0.73 -0.124028 
0.73125 -0.117086 
0.7325 -0.10999 
0.73375 -0.102748 
0.735 -0.0953712 
0.73625 -0.0878691 
0.7375 -0.0802516 
0.73875 -0.0725288 
0.74 -0.064711 
0.74125 -0.0568085 
0.7425 -0.0488316 
0.74375 -0.0407909 
0.745 -0.0326968 
0.74625 -0.02456 
0.7475 -0.0163912 
0.74875 -0.00820095 
0.75 -8.8124e-16 
0.75125 0.00820095 
0.7525 0.0163912 
0.75375 0.02456 
0.755 0.0326968 
0.75625 0.0407909 
0.7575 0.0488316 
0.75875 0.0568085 
0.76 0.064711 
0.76125 0.0725288 
0.7625 0.0802516 
0.76375 0.0878691 
0.765 0.0953712 
0.76625 0.102748 
0.7675 0.10999 
0.76875 0.117086 
0.77 0.124028 
0.77125 0.130806 
0.7725 0.137412 
0.77375 0.143834 
0.775 0.150066 
0.77625 0.156098 
0.7775 0.161922 
0.77875 0.16753 
0.78 0.172913 
0.78125 0.178064 
0.7825 0.182975 
0.78375 0.18764 
0.785 0.19205 
0.78625 0.1962 
0.7875 0.200083 
0.78875 0.203692 
0.79 0.207023 
0.79125 0.210069 
0.7925 0.212825 
0.79375 0.215287 
0.795 0.217449 
0.79625 0.219308 
0.7975 0.220859 
0.79875 0.222099 
0.8 0.223026 
0.80125 0.223635 
0.8025 0.223926 
0.80375 0.223894 
0.805 0.22354 
0.80625 0.222862 
0.8075 0.221858 
0.80875 0.220528 
0.81 0.218872 
0.81125 0.216891 
0.8125 0.214585 
0.81375 0.211955 
0.815 0.209002 
0.81625 0.20573 
0.8175 0.202139 
0.81875 0.198233 
0.82 0.194014 
0.82125 0.189487 
0.8225 0.184656 
0.82375 0.179524 
0.825 0.174098 
0.82625 0.168381 
0.8275 0.162381 
0.82875 0.156102 
0.83 0.149552 
0.83125 0.142737 
0.8325 0.135666 
0.83375 0.128345 
0.835 0.120783 
0.83625 0.112989 
0.8375 0.104971 
0.83875 0.0967393 
0.84 0.0883035 
0.84125 0.0796738 
0.8425 0.0708608 
0.84375 0.0618755 
0.845 0.0527291 
0.84625 0.0434335 
0.8475 0.0340007 
0.84875 0.024443 
0.85 0.0147732 
0.85125 0.00500445 
0.8525 -0.00484993 
0.85375 -0.0147762 
0.855 -0.0247604 
0.85625 -0.0347882 
0.8575 -0.0448451 
0.85875 -0.0549162 
0.86 -0.0649865 
0.86125 -0.0750406 
0.8625 -0.085063 
0.86375 -0.095038 
0.865 -0.10495 
0.86625 -0.114782 
0.8675 -0.124518 
0.86875 -0.134143 
0.87 -0.143638 
0.87125 -0.152989 
0.8725 -0.162177 
0.87375 -0.171186 
0.875 -0.18 
0.87625 -0.188601 
0.8775 -0.196972 
0.87875 -0.205098 
0.88 -0.21296 
0.88125 -0.220542 
0.8825 -0.227827 
0.88375 -0.2348 
0.885 -0.241442 
0.88625 -0.247739 
0.8875 -0.253674 
0.88875 -0.259231 
0.89 -0.264395 
0.89125 -0.26915 
0.8925 -0.273481 
0.89375 -0.277373 
0.895 -0.280812 
0.89625 -0.283785 
0.8975 -0.286278 
0.89875 -0.288276 
0.9 -0.28977 
0.90125 -0.290745 
0.9025 -0.29119 
0.90375 -0.291096 
0.905 -0.290451 
0.90625 -0.289246 
0.9075 -0.287472 
0.90875 -0.285121 
0.91 -0.282186 
0.91125 -0.278661 
0.9125 -0.27454 
0.91375 -0.269818 
0.915 -0.264492 
0.91625 -0.25856 
0.9175 -0.252019 
0.91875 -0.244869 
0.92 -0.237111 
0.92125 -0.228747 
0.9225 -0.21978 
0.92375 -0.210214 
0.925 -0.200056 
0.92625 -0.189313 
0.9275 -0.177992 
0.92875 -0.166105 
0.93 -0.153664 
0.93125 -0.140681 
0.9325 -0.127172 
0.93375 -0.113153 
0.935 -0.0986437 
0.93625 -0.0836637 
0.9375 -0.0682357 
0.93875 -0.0523839 
0.94 -0.0361348 
0.94125 -0.0195168 
0.9425 -0.00256062 
0.94375 0.0147009 
0.945 0.0322327 
0.94625 0.0499971 
0.9475 0.0679543 
0.94875 0.0860617 
0.95 0.104274 
0.95125 0.122544 
0.9525 0.140822 
0.95375 0.159053 
0.955 0.177183 
0.95625 0.195151 
0.9575 0.212896 
0.95875 0.230354 
0.96 0.247455 
0.96125 0.264128 
0.9625 0.280299 
0.96375 0.295889 
0.965 0.310816 
0.96625 0.324995 
0.9675 0.338338 
0.96875 0.350751 
0.97 0.362138 
0.97125 0.372399 
0.9725 0.381428 
0.97375 0.389117 
0.975 0.395354 
0.97625 0.400022 
0.9775 0.402998 
0.97875 0.404157 
0.98 0.403368 
0.98125 0.400497 
0.9825 0.395402 
0.98375 0.387939 
0.985 0.377959 
0.98625 0.365306 
0.9875 0.349821 
0.98875 0.331337 
0.99 0.309684 
0.99125 0.284685 
0.9925 0.256159 
0.99375 0.223917 
0.995 0.187768 
0.99625 0.14751 
0.9975 0.102938 
0.99875 0.0538406 
1 0 


