# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_10> 
0.8225 -0.518992 
0.82375 -0.521189 
0.825 -0.523098 
0.82625 -0.524718 
0.8275 -0.526049 
0.82875 -0.527092 
0.83 -0.527846 
0.83125 -0.528312 
0.8325 -0.528491 
0.83375 -0.528383 
0.835 -0.52799 
0.83625 -0.527313 
0.8375 -0.526354 
0.83875 -0.525114 
0.84 -0.523596 
0.84125 -0.5218 
0.8425 -0.519731 
0.84375 -0.517389 
0.845 -0.514779 
0.84625 -0.511902 
0.8475 -0.508763 
0.84875 -0.505364 
0.85 -0.501709 
0.85125 -0.497802 
0.8525 -0.493646 
0.85375 -0.489247 
0.855 -0.484607 
0.85625 -0.479733 
0.8575 -0.474628 
0.85875 -0.469297 
0.86 -0.463746 
0.86125 -0.45798 
0.8625 -0.452004 
0.86375 -0.445824 
0.865 -0.439446 
0.86625 -0.432875 
0.8675 -0.426119 
0.86875 -0.419183 
0.87 -0.412074 
0.87125 -0.404798 
0.8725 -0.397362 
0.87375 -0.389774 
0.875 -0.38204 
0.87625 -0.374168 
0.8775 -0.366164 
0.87875 -0.358037 
0.88 -0.349794 
0.88125 -0.341443 
0.8825 -0.332992 
0.88375 -0.324449 
0.885 -0.315821 
0.88625 -0.307117 
0.8875 -0.298346 
0.88875 -0.289515 
0.89 -0.280634 
0.89125 -0.27171 
0.8925 -0.262752 
0.89375 -0.253769 
0.895 -0.244769 
0.89625 -0.235762 
0.8975 -0.226756 
0.89875 -0.217759 
0.9 -0.208781 
0.90125 -0.199831 
0.9025 -0.190917 
0.90375 -0.182047 
0.905 -0.173232 
0.90625 -0.164479 
0.9075 -0.155797 
0.90875 -0.147195 
0.91 -0.138682 
0.91125 -0.130266 
0.9125 -0.121956 
0.91375 -0.113759 
0.915 -0.105685 
0.91625 -0.097741 
0.9175 -0.0899356 
0.91875 -0.0822765 
0.92 -0.0747715 
0.92125 -0.0674283 
0.9225 -0.0602542 
0.92375 -0.0532566 
0.925 -0.0464424 
0.92625 -0.0398184 
0.9275 -0.0333914 
0.92875 -0.0271676 
0.93 -0.0211533 
0.93125 -0.0153541 
0.9325 -0.00977585 
0.93375 -0.00442365 
0.935 0.000697488 
0.93625 0.00558293 
0.9375 0.0102284 
0.93875 0.0146299 
0.94 0.018784 
0.94125 0.0226874 
0.9425 0.0263374 
0.94375 0.0297316 
0.945 0.0328682 
0.94625 0.0357458 
0.9475 0.0383633 
0.94875 0.0407203 
0.95 0.042817 
0.95125 0.0446538 
0.9525 0.046232 
0.95375 0.0475532 
0.955 0.0486197 
0.95625 0.0494346 
0.9575 0.0500013 
0.95875 0.050324 
0.96 0.0504077 
0.96125 0.0502579 
0.9625 0.049881 
0.96375 0.0492839 
0.965 0.0484744 
0.96625 0.0474611 
0.9675 0.0462535 
0.96875 0.0448617 
0.97 0.0432968 
0.97125 0.0415707 
0.9725 0.0396963 
0.97375 0.0376874 
0.975 0.0355586 
0.97625 0.0333257 
0.9775 0.0310053 
0.97875 0.0286152 
0.98 0.0261742 
0.98125 0.023702 
0.9825 0.0212197 
0.98375 0.0187493 
0.985 0.016314 
0.98625 0.0139384 
0.9875 0.0116479 
0.98875 0.00946963 
0.99 0.00743162 
0.99125 0.00556335 
0.9925 0.00389561 
0.99375 0.00246056 
0.995 0.00129174 
0.99625 0.000424111 
0.9975 -0.000105907 
0.99875 -0.000260415 
1 0 


