# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <EF_M_0> 
0.73875 -0.191345 
0.74 -0.194021 
0.74125 -0.196663 
0.7425 -0.19927 
0.74375 -0.201842 
0.745 -0.20438 
0.74625 -0.206883 
0.7475 -0.209352 
0.74875 -0.211787 
0.75 -0.214186 
0.75125 -0.216552 
0.7525 -0.218883 
0.75375 -0.221179 
0.755 -0.22344 
0.75625 -0.225668 
0.7575 -0.22786 
0.75875 -0.230018 
0.76 -0.232142 
0.76125 -0.234231 
0.7625 -0.236285 
0.76375 -0.238305 
0.765 -0.240291 
0.76625 -0.242241 
0.7675 -0.244158 
0.76875 -0.24604 
0.77 -0.247887 
0.77125 -0.2497 
0.7725 -0.251478 
0.77375 -0.253221 
0.775 -0.254931 
0.77625 -0.256605 
0.7775 -0.258245 
0.77875 -0.259851 
0.78 -0.261422 
0.78125 -0.262958 
0.7825 -0.26446 
0.78375 -0.265927 
0.785 -0.26736 
0.78625 -0.268759 
0.7875 -0.270122 
0.78875 -0.271452 
0.79 -0.272746 
0.79125 -0.274006 
0.7925 -0.275232 
0.79375 -0.276423 
0.795 -0.27758 
0.79625 -0.278702 
0.7975 -0.279789 
0.79875 -0.280842 
0.8 -0.281861 
0.80125 -0.282845 
0.8025 -0.283794 
0.80375 -0.284709 
0.805 -0.285589 
0.80625 -0.286435 
0.8075 -0.287246 
0.80875 -0.288023 
0.81 -0.288765 
0.81125 -0.289472 
0.8125 -0.290146 
0.81375 -0.290784 
0.815 -0.291388 
0.81625 -0.291958 
0.8175 -0.292492 
0.81875 -0.292993 
0.82 -0.293459 
0.82125 -0.29389 
0.8225 -0.294287 
0.82375 -0.294649 
0.825 -0.294977 
0.82625 -0.29527 
0.8275 -0.295529 
0.82875 -0.295753 
0.83 -0.295942 
0.83125 -0.296097 
0.8325 -0.296218 
0.83375 -0.296304 
0.835 -0.296355 
0.83625 -0.296372 
0.8375 -0.296355 
0.83875 -0.296303 
0.84 -0.296216 
0.84125 -0.296095 
0.8425 -0.295939 
0.84375 -0.295749 
0.845 -0.295524 
0.84625 -0.295264 
0.8475 -0.294971 
0.84875 -0.294642 
0.85 -0.294279 
0.85125 -0.293882 
0.8525 -0.29345 
0.85375 -0.292983 
0.855 -0.292482 
0.85625 -0.291946 
0.8575 -0.291376 
0.85875 -0.290771 
0.86 -0.290132 
0.86125 -0.289458 
0.8625 -0.28875 
0.86375 -0.288007 
0.865 -0.28723 
0.86625 -0.286418 
0.8675 -0.285571 
0.86875 -0.28469 
0.87 -0.283775 
0.87125 -0.282825 
0.8725 -0.28184 
0.87375 -0.280821 
0.875 -0.279767 
0.87625 -0.278679 
0.8775 -0.277557 
0.87875 -0.276399 
0.88 -0.275207 
0.88125 -0.273981 
0.8825 -0.27272 
0.88375 -0.271425 
0.885 -0.270095 
0.88625 -0.26873 
0.8875 -0.267331 
0.88875 -0.265898 
0.89 -0.26443 
0.89125 -0.262927 
0.8925 -0.26139 
0.89375 -0.259818 
0.895 -0.258212 
0.89625 -0.256571 
0.8975 -0.254896 
0.89875 -0.253186 
0.9 -0.251442 
0.90125 -0.249663 
0.9025 -0.24785 
0.90375 -0.246002 
0.905 -0.244119 
0.90625 -0.242202 
0.9075 -0.24025 
0.90875 -0.238264 
0.91 -0.236244 
0.91125 -0.234189 
0.9125 -0.232099 
0.91375 -0.229975 
0.915 -0.227816 
0.91625 -0.225622 
0.9175 -0.223395 
0.91875 -0.221132 
0.92 -0.218835 
0.92125 -0.216504 
0.9225 -0.214138 
0.92375 -0.211737 
0.925 -0.209302 
0.92625 -0.206833 
0.9275 -0.204329 
0.92875 -0.20179 
0.93 -0.199217 
0.93125 -0.196609 
0.9325 -0.193967 
0.93375 -0.19129 
0.935 -0.188579 
0.93625 -0.185833 
0.9375 -0.183052 
0.93875 -0.180237 
0.94 -0.177388 
0.94125 -0.174504 
0.9425 -0.171585 
0.94375 -0.168632 
0.945 -0.165645 
0.94625 -0.162622 
0.9475 -0.159566 
0.94875 -0.156475 
0.95 -0.153349 
0.95125 -0.150188 
0.9525 -0.146994 
0.95375 -0.143764 
0.955 -0.1405 
0.95625 -0.137202 
0.9575 -0.133869 
0.95875 -0.130502 
0.96 -0.127099 
0.96125 -0.123663 
0.9625 -0.120192 
0.96375 -0.116686 
0.965 -0.113146 
0.96625 -0.109571 
0.9675 -0.105962 
0.96875 -0.102318 
0.97 -0.09864 
0.97125 -0.0949271 
0.9725 -0.0911797 
0.97375 -0.0873978 
0.975 -0.0835814 
0.97625 -0.0797304 
0.9775 -0.0758449 
0.97875 -0.0719248 
0.98 -0.0679702 
0.98125 -0.0639811 
0.9825 -0.0599574 
0.98375 -0.0558992 
0.985 -0.0518065 
0.98625 -0.0476792 
0.9875 -0.0435174 
0.98875 -0.0393211 
0.99 -0.0350902 
0.99125 -0.0308248 
0.9925 -0.0265249 
0.99375 -0.0221904 
0.995 -0.0178214 
0.99625 -0.0134178 
0.9975 -0.00897976 
0.99875 -0.00450715 
1 0 


